,away,home,time,weather
0,OAK 3.4,@NYY 5.1,1:05pm,57°
1,PHI 3.9,@CIN 4.1,6:40pm,50°
2,MIL 3.4,@PIT 4.1,6:40pm,52°
3,DET 3.7,@TB 3.8,6:50pm,
4,MIA 3.9,@ATL 5.6,7:20pm,54°
5,TOR 4.6,@KC 4.4,7:40pm,62°         16%
6,CHW 3.5,@MIN 5.0,7:40pm,60°         3%
7,ARI 4.1,@STL 4.4,7:45pm,60°         2%
8,SD 5.9,@COL 4.6,8:40pm,67°         4%
9,BAL 4.1,@LAA 4.4,9:38pm,63°         14%
10,NYM 4.1,@SF 4.4,9:45pm,62°         1%
