Game_ID,Away,Home,Time_EST,Game_Number,Home_ML,Away_ML,Home_Win_Prob,Home_EV,Away_EV,Home_Kelly,Away_Kelly,Bet_Home,Bet_Away,Away_Win_Prob,As Of,Confirmed
OAK-NYY-20240422-1,OAK,NYY,1:05pm,1,-242,+200,,,,,,,,,4/22/2024 23:59:53,Y
PHI-CIN-20240422-1,PHI,CIN,6:40pm,1,-105,-107,0.4833551702381098,-0.05630657239226183,-0.004980327865989231,-0.05912190101187493,-0.005378754095268369,0.0,0.0,0.5166448297618902,4/22/2024 23:59:53,Y
MIL-PIT-20240422-1,MIL,PIT,6:40pm,1,-144,+130,,,,,,,,,4/22/2024 23:59:53,Y
DET-TB-20240422-1,DET,TB,6:50pm,1,-105,-105,,,,,,,,,4/22/2024 23:59:53,Y
MIA-ATL-20240422-1,MIA,ATL,7:20pm,1,-206,+189,,,,,,,,,4/22/2024 23:59:53,Y
TOR-KC-20240422-1,TOR,KC,7:40pm,1,+107,-116,0.4635761141296183,-0.040397443751689965,-0.005094160394249259,-0.0377546203286822,-0.005960167661271632,0.0,0.0,0.5364238858703817,4/22/2024 23:59:53,Y
CHW-MIN-20240422-1,CHW,MIN,7:40pm,1,-203,+178,,,,,,,,,4/22/2024 23:59:53,Y
ARI-STL-20240422-1,ARI,STL,7:45pm,1,-110,-103,0.5151648596451583,-0.016503449768334233,-0.04445113114531207,-0.018153794745167665,-0.04578466507967143,0.0,0.0,0.48483514035484165,4/22/2024 23:59:53,Y
SD-COL-20240422-1,SD,COL,8:40pm,1,+154,-171,,,,,,,,,4/22/2024 23:59:53,Y
BAL-LAA-20240422-1,BAL,LAA,9:38pm,1,-108,-103,,,,,,,,,4/22/2024 23:59:53,Y
NYM-SF-20240422-1,NYM,SF,9:45pm,1,-106,-105,,,,,,,,,4/22/2024 23:59:53,Y
