,away,home,time,weather
0,BOS 3.9,@CLE 4.1,6:10pm,
1,PHI 4.4,@CIN 4.1,6:40pm,
2,MIL 3.9,@PIT 4.1,6:40pm,
3,LAD 5.5,@WAS 4.0,6:45pm,
4,DET 3.6,@TB 4.4,6:50pm,
5,OAK 3.3,@NYY 4.7,7:05pm,
6,MIA 3.5,@ATL 5.5,7:20pm,
7,HOU,@CHC,7:40pm,
8,TOR 4.4,@KC 4.1,7:40pm,
9,CHW 2.9,@MIN 4.6,7:40pm,
10,ARI,@STL,7:45pm,
11,SEA 4.4,@TEX 4.6,8:05pm,
12,SD 5.8,@COL 4.7,8:40pm,
13,BAL 4.6,@LAA 3.9,9:38pm,
14,NYM 3.4,@SF 4.1,9:45pm,
