,team code, game_date, game_number, mlb id, player name, batting order, confirmed, position, weather
0,OAK,4/22/2024,1,665923,Esteury Ruiz,1,Y,CF,57 O RF 3-7 0% outdoor
1,OAK,4/22/2024,1,663527,Tyler Nevin,2,Y,RF,57 O RF 3-7 0% outdoor
2,OAK,4/22/2024,1,667670,Brent Rooker,3,Y,DH,57 O RF 3-7 0% outdoor
3,OAK,4/22/2024,1,669127,Shea Langeliers,4,Y,C,57 O RF 3-7 0% outdoor
4,OAK,4/22/2024,1,647351,Abraham Toro,5,Y,3B,57 O RF 3-7 0% outdoor
5,OAK,4/22/2024,1,680869,Zack Gelof,6,Y,2B,57 O RF 3-7 0% outdoor
6,OAK,4/22/2024,1,676116,Ryan Noda,7,Y,1B,57 O RF 3-7 0% outdoor
7,OAK,4/22/2024,1,669397,Nick Allen,8,Y,SS,57 O RF 3-7 0% outdoor
8,OAK,4/22/2024,1,680474,Max Schuemann,9,Y,LF,57 O RF 3-7 0% outdoor
9,OAK,4/22/2024,1,676664,JP Sears,SP,Y,,57 O RF 3-7 0% outdoor
10,NYY,4/22/2024,1,683011,Anthony Volpe,1,Y,SS,57 O RF 3-7 0% outdoor
11,NYY,4/22/2024,1,665742,Juan Soto,2,Y,RF,57 O RF 3-7 0% outdoor
12,NYY,4/22/2024,1,592450,Aaron Judge,3,Y,CF,57 O RF 3-7 0% outdoor
13,NYY,4/22/2024,1,519317,Giancarlo Stanton,4,Y,DH,57 O RF 3-7 0% outdoor
14,NYY,4/22/2024,1,519203,Anthony Rizzo,5,Y,1B,57 O RF 3-7 0% outdoor
15,NYY,4/22/2024,1,650402,Gleyber Torres,6,Y,2B,57 O RF 3-7 0% outdoor
16,NYY,4/22/2024,1,657077,Alex Verdugo,7,Y,LF,57 O RF 3-7 0% outdoor
17,NYY,4/22/2024,1,624431,Jose Trevino,8,Y,C,57 O RF 3-7 0% outdoor
18,NYY,4/22/2024,1,665828,Oswaldo Cabrera,9,Y,3B,57 O RF 3-7 0% outdoor
19,NYY,4/22/2024,1,607074,Carlos Rodon,SP,Y,,57 O RF 3-7 0% outdoor
20,MIL,4/22/2024,1,686217,Sal Frelick,1,Y,LF,47 N RL 2-3 0% outdoor
21,MIL,4/22/2024,1,661388,William Contreras,2,Y,C,47 N RL 2-3 0% outdoor
22,MIL,4/22/2024,1,642715,Willy Adames,3,Y,SS,47 N RL 2-3 0% outdoor
23,MIL,4/22/2024,1,641343,Jake Bauers,4,Y,1B,47 N RL 2-3 0% outdoor
24,MIL,4/22/2024,1,656555,Rhys Hoskins,5,Y,DH,47 N RL 2-3 0% outdoor
25,MIL,4/22/2024,1,663368,Blake Perkins,6,Y,CF,47 N RL 2-3 0% outdoor
26,MIL,4/22/2024,1,668930,Brice Turang,7,Y,2B,47 N RL 2-3 0% outdoor
27,MIL,4/22/2024,1,694192,Jackson Chourio,8,Y,RF,47 N RL 2-3 0% outdoor
28,MIL,4/22/2024,1,687401,Joey Ortiz,9,Y,3B,47 N RL 2-3 0% outdoor
29,MIL,4/22/2024,1,605452,Joe Ross,SP,Y,,47 N RL 2-3 0% outdoor
30,PIT,4/22/2024,1,457705,Andrew McCutchen,1,Y,DH,47 N RL 2-3 0% outdoor
31,PIT,4/22/2024,1,668804,Bryan Reynolds,2,Y,RF,47 N RL 2-3 0% outdoor
32,PIT,4/22/2024,1,663647,Ke'Bryan Hayes,3,Y,3B,47 N RL 2-3 0% outdoor
33,PIT,4/22/2024,1,642133,Rowdy Tellez,4,Y,1B,47 N RL 2-3 0% outdoor
34,PIT,4/22/2024,1,669261,Jack Suwinski,5,Y,LF,47 N RL 2-3 0% outdoor
35,PIT,4/22/2024,1,572191,Michael Taylor,6,Y,CF,47 N RL 2-3 0% outdoor
36,PIT,4/22/2024,1,665833,Oneil Cruz,7,Y,SS,47 N RL 2-3 0% outdoor
37,PIT,4/22/2024,1,680779,Henry Davis,8,Y,C,47 N RL 2-3 0% outdoor
38,PIT,4/22/2024,1,675961,Alika Williams,9,Y,2B,47 N RL 2-3 0% outdoor
39,PIT,4/22/2024,1,683003,Jared Jones,SP,Y,,47 N RL 2-3 0% outdoor
40,PHI,4/22/2024,1,656941,Kyle Schwarber,1,Y,DH,50 N RL 3-5 0% outdoor
41,PHI,4/22/2024,1,607208,Trea Turner,2,Y,SS,50 N RL 3-5 0% outdoor
42,PHI,4/22/2024,1,592663,JT Realmuto,3,Y,C,50 N RL 3-5 0% outdoor
43,PHI,4/22/2024,1,669016,Brandon Marsh,4,Y,LF,50 N RL 3-5 0% outdoor
44,PHI,4/22/2024,1,664761,Alec Bohm,5,Y,3B,50 N RL 3-5 0% outdoor
45,PHI,4/22/2024,1,592206,Nick Castellanos,6,Y,RF,50 N RL 3-5 0% outdoor
46,PHI,4/22/2024,1,681082,Bryson Stott,7,Y,2B,50 N RL 3-5 0% outdoor
47,PHI,4/22/2024,1,665019,Kody Clemens,8,Y,1B,50 N RL 3-5 0% outdoor
48,PHI,4/22/2024,1,679032,Johan Rojas,9,Y,CF,50 N RL 3-5 0% outdoor
49,PHI,4/22/2024,1,624133,Ranger Suarez,SP,Y,,50 N RL 3-5 0% outdoor
50,CIN,4/22/2024,1,656413,Stuart Fairchild,1,Y,RF,50 N RL 3-5 0% outdoor
51,CIN,4/22/2024,1,668715,Spencer Steer,2,Y,LF,50 N RL 3-5 0% outdoor
52,CIN,4/22/2024,1,663886,Tyler Stephenson,3,Y,C,50 N RL 3-5 0% outdoor
53,CIN,4/22/2024,1,600869,Jeimer Candelario,4,Y,3B,50 N RL 3-5 0% outdoor
54,CIN,4/22/2024,1,687952,Christian Encarnacion-Strand,5,Y,1B,50 N RL 3-5 0% outdoor
55,CIN,4/22/2024,1,682829,Elly De La Cruz,6,Y,SS,50 N RL 3-5 0% outdoor
56,CIN,4/22/2024,1,669289,Santiago Espinal,7,Y,2B,50 N RL 3-5 0% outdoor
57,CIN,4/22/2024,1,605361,Nick Martini,8,Y,DH,50 N RL 3-5 0% outdoor
58,CIN,4/22/2024,1,669352,Bubba Thompson,9,Y,CF,50 N RL 3-5 0% outdoor
59,CIN,4/22/2024,1,668881,Hunter Greene,SP,Y,,50 N RL 3-5 0% outdoor
60,DET,4/22/2024,1,682985,Riley Greene,1,Y,DH,dome 
61,DET,4/22/2024,1,592192,Mark Canha,2,Y,LF,dome 
62,DET,4/22/2024,1,681481,Kerry Carpenter,3,Y,RF,dome 
63,DET,4/22/2024,1,679529,Spencer Torkelson,4,Y,1B,dome 
64,DET,4/22/2024,1,663837,Matt Vierling,5,Y,3B,dome 
65,DET,4/22/2024,1,690993,Colt Keith,6,Y,2B,dome 
66,DET,4/22/2024,1,678009,Parker Meadows,7,Y,CF,dome 
67,DET,4/22/2024,1,595879,Javier Baez,8,Y,SS,dome 
68,DET,4/22/2024,1,668670,Jake Rogers,9,Y,C,dome 
69,DET,4/22/2024,1,669373,Tarik Skubal,SP,Y,,dome 
70,TB,4/22/2024,1,642708,Amed Rosario,1,Y,RF,dome 
71,TB,4/22/2024,1,650490,Yandy Diaz,2,Y,1B,dome 
72,TB,4/22/2024,1,623912,Harold Ramirez,3,Y,DH,dome 
73,TB,4/22/2024,1,668227,Randy Arozarena,4,Y,LF,dome 
74,TB,4/22/2024,1,670623,Isaac Paredes,5,Y,3B,dome 
75,TB,4/22/2024,1,678554,Curtis Mead,6,Y,2B,dome 
76,TB,4/22/2024,1,676609,Jose Caballero,7,Y,SS,dome 
77,TB,4/22/2024,1,642350,Jose Siri,8,Y,CF,dome 
78,TB,4/22/2024,1,650907,Rene Pinto,9,Y,C,dome 
79,TB,4/22/2024,1,641793,Zack Littell,SP,Y,,dome 
80,MIA,4/22/2024,1,650333,Luis Arraez,1,Y,2B,50 O LF 0-5 0% outdoor
81,MIA,4/22/2024,1,650559,Bryan De La Cruz,2,Y,DH,50 O LF 0-5 0% outdoor
82,MIA,4/22/2024,1,665862,Jazz Chisholm,3,Y,CF,50 O LF 0-5 0% outdoor
83,MIA,4/22/2024,1,605137,Josh Bell,4,Y,1B,50 O LF 0-5 0% outdoor
84,MIA,4/22/2024,1,660821,Jesus Sanchez,5,Y,RF,50 O LF 0-5 0% outdoor
85,MIA,4/22/2024,1,641313,Tim Anderson,6,Y,SS,50 O LF 0-5 0% outdoor
86,MIA,4/22/2024,1,624503,Nick Gordon,7,Y,LF,50 O LF 0-5 0% outdoor
87,MIA,4/22/2024,1,656896,Emmanuel Rivera,8,Y,3B,50 O LF 0-5 0% outdoor
88,MIA,4/22/2024,1,663743,Nicholas Fortes,9,Y,C,50 O LF 0-5 0% outdoor
89,MIA,4/22/2024,1,677960,Ryan Weathers,SP,Y,,50 O LF 0-5 0% outdoor
90,ATL,4/22/2024,1,660670,Ronald Acuna,1,Y,RF,50 O LF 0-5 0% outdoor
91,ATL,4/22/2024,1,606115,Orlando Arcia,2,Y,SS,50 O LF 0-5 0% outdoor
92,ATL,4/22/2024,1,663586,Austin Riley,3,Y,3B,50 O LF 0-5 0% outdoor
93,ATL,4/22/2024,1,621566,Matt Olson,4,Y,1B,50 O LF 0-5 0% outdoor
94,ATL,4/22/2024,1,542303,Marcell Ozuna,5,Y,DH,50 O LF 0-5 0% outdoor
95,ATL,4/22/2024,1,518595,Travis d'Arnaud,6,Y,C,50 O LF 0-5 0% outdoor
96,ATL,4/22/2024,1,594807,Adam Duvall,7,Y,LF,50 O LF 0-5 0% outdoor
97,ATL,4/22/2024,1,671739,Michael Harris,8,Y,CF,50 O LF 0-5 0% outdoor
98,ATL,4/22/2024,1,664058,David Fletcher,9,Y,2B,50 O LF 0-5 0% outdoor
99,ATL,4/22/2024,1,693821,Bryce Elder,SP,Y,,50 O LF 0-5 0% outdoor
100,CHW,4/22/2024,1,670032,Nicky Lopez,1,Y,2B,60 O CF 10-15 1% outdoor
101,CHW,4/22/2024,1,543257,Robbie Grossman,2,Y,LF,60 O CF 10-15 1% outdoor
102,CHW,4/22/2024,1,650391,Eloy Jimenez,3,Y,DH,60 O CF 10-15 1% outdoor
103,CHW,4/22/2024,1,657757,Gavin Sheets,4,Y,RF,60 O CF 10-15 1% outdoor
104,CHW,4/22/2024,1,683734,Andrew Vaughn,5,Y,1B,60 O CF 10-15 1% outdoor
105,CHW,4/22/2024,1,657557,Paul DeJong,6,Y,SS,60 O CF 10-15 1% outdoor
106,CHW,4/22/2024,1,666150,Dominic Fletcher,7,Y,CF,60 O CF 10-15 1% outdoor
107,CHW,4/22/2024,1,664901,Danny Mendick,8,Y,3B,60 O CF 10-15 1% outdoor
108,CHW,4/22/2024,1,686676,Korey Lee,9,Y,C,60 O CF 10-15 1% outdoor
109,CHW,4/22/2024,1,686563,Jonathan Cannon,SP,Y,,60 O CF 10-15 1% outdoor
110,MIN,4/22/2024,1,666135,Alex Kirilloff,1,Y,1B,60 O CF 10-15 1% outdoor
111,MIN,4/22/2024,1,666397,Edouard Julien,2,Y,2B,60 O CF 10-15 1% outdoor
112,MIN,4/22/2024,1,663616,Trevor Larnach,3,Y,LF,60 O CF 10-15 1% outdoor
113,MIN,4/22/2024,1,680777,Ryan Jeffers,4,Y,C,60 O CF 10-15 1% outdoor
114,MIN,4/22/2024,1,596146,Max Kepler,5,Y,RF,60 O CF 10-15 1% outdoor
