,team code, game_date, game_number, mlb id, player name, batting order, confirmed, position, weather
0,CHC,5/12/2024,1,663538,Nico Hoerner,1,Y,SS,62 O CF 3-9 1% outdoor
1,CHC,5/12/2024,1,673548,Seiya Suzuki,2,Y,DH,62 O CF 3-9 1% outdoor
2,CHC,5/12/2024,1,641355,Cody Bellinger,3,Y,CF,62 O CF 3-9 1% outdoor
3,CHC,5/12/2024,1,666624,Christopher Morel,4,Y,3B,62 O CF 3-9 1% outdoor
4,CHC,5/12/2024,1,621550,Patrick Wisdom,5,Y,1B,62 O CF 3-9 1% outdoor
5,CHC,5/12/2024,1,643565,Mike Tauchman,6,Y,RF,62 O CF 3-9 1% outdoor
6,CHC,5/12/2024,1,664023,Ian Happ,7,Y,LF,62 O CF 3-9 1% outdoor
7,CHC,5/12/2024,1,663611,Nick Madrigal,8,Y,2B,62 O CF 3-9 1% outdoor
8,CHC,5/12/2024,1,665804,Miguel Amaya,9,Y,C,62 O CF 3-9 1% outdoor
9,CHC,5/12/2024,1,543294,Kyle Hendricks,SP,Y,,62 O CF 3-9 1% outdoor
10,PIT,5/12/2024,1,457705,Andrew McCutchen,1,Y,DH,62 O CF 3-9 1% outdoor
11,PIT,5/12/2024,1,668804,Bryan Reynolds,2,Y,LF,62 O CF 3-9 1% outdoor
12,PIT,5/12/2024,1,665833,Oneil Cruz,3,Y,SS,62 O CF 3-9 1% outdoor
13,PIT,5/12/2024,1,656582,Connor Joe,4,Y,RF,62 O CF 3-9 1% outdoor
14,PIT,5/12/2024,1,669261,Jack Suwinski,5,Y,CF,62 O CF 3-9 1% outdoor
15,PIT,5/12/2024,1,669707,Jared Triolo,6,Y,3B,62 O CF 3-9 1% outdoor
16,PIT,5/12/2024,1,642133,Rowdy Tellez,7,Y,1B,62 O CF 3-9 1% outdoor
17,PIT,5/12/2024,1,663698,Joey Bart,8,Y,C,62 O CF 3-9 1% outdoor
18,PIT,5/12/2024,1,675961,Alika Williams,9,Y,2B,62 O CF 3-9 1% outdoor
19,PIT,5/12/2024,1,663559,Bailey Falter,SP,Y,,62 O CF 3-9 1% outdoor
20,WAS,5/12/2024,1,682928,CJ Abrams,1,Y,SS,53 O LF 3-6 18% outdoor
21,WAS,5/12/2024,1,671277,Luis V Garcia,2,Y,2B,53 O LF 3-6 18% outdoor
22,WAS,5/12/2024,1,608841,Joey Meneses,3,Y,1B,53 O LF 3-6 18% outdoor
23,WAS,5/12/2024,1,608385,Jesse Winker,4,Y,LF,53 O LF 3-6 18% outdoor
24,WAS,5/12/2024,1,669222,Nick Senzel,5,Y,DH,53 O LF 3-6 18% outdoor
25,WAS,5/12/2024,1,592696,Eddie Rosario,6,Y,RF,53 O LF 3-6 18% outdoor
26,WAS,5/12/2024,1,545121,Ildemaro Vargas,7,Y,3B,53 O LF 3-6 18% outdoor
27,WAS,5/12/2024,1,656180,Riley Adams,8,Y,C,53 O LF 3-6 18% outdoor
28,WAS,5/12/2024,1,645302,Victor Robles,9,Y,CF,53 O LF 3-6 18% outdoor
29,WAS,5/12/2024,1,669022,MacKenzie Gore,SP,Y,,53 O LF 3-6 18% outdoor
30,BOS,5/12/2024,1,663853,Roman Gonzalez,1,Y,SS,53 O LF 3-6 18% outdoor
31,BOS,5/12/2024,1,608701,Rob Refsnyder,2,Y,DH,53 O LF 3-6 18% outdoor
32,BOS,5/12/2024,1,641933,Tyler O'Neill,3,Y,RF,53 O LF 3-6 18% outdoor
33,BOS,5/12/2024,1,646240,Rafael Devers,4,Y,3B,53 O LF 3-6 18% outdoor
34,BOS,5/12/2024,1,657136,Connor Wong,5,Y,C,53 O LF 3-6 18% outdoor
35,BOS,5/12/2024,1,643265,Garrett Cooper,6,Y,1B,53 O LF 3-6 18% outdoor
36,BOS,5/12/2024,1,687093,Vaughn Grissom,7,Y,2B,53 O LF 3-6 18% outdoor
37,BOS,5/12/2024,1,680776,Jarren Duran,8,Y,LF,53 O LF 3-6 18% outdoor
38,BOS,5/12/2024,1,678882,Ceddanne Rafaela,9,Y,CF,53 O LF 3-6 18% outdoor
39,BOS,5/12/2024,1,678394,Brayan Bello,SP,Y,,53 O LF 3-6 18% outdoor
40,ARI,5/12/2024,1,682998,Corbin Carroll,1,Y,CF,62 I CF 3-9 22% outdoor
41,ARI,5/12/2024,1,606466,Ketel Marte,2,Y,2B,62 I CF 3-9 22% outdoor
42,ARI,5/12/2024,1,592626,Joc Pederson,3,Y,DH,62 I CF 3-9 22% outdoor
43,ARI,5/12/2024,1,572233,Christian Walker,4,Y,1B,62 I CF 3-9 22% outdoor
44,ARI,5/12/2024,1,666971,Lourdes Gurriel,5,Y,LF,62 I CF 3-9 22% outdoor
45,ARI,5/12/2024,1,553993,Eugenio Suarez,6,Y,3B,62 I CF 3-9 22% outdoor
46,ARI,5/12/2024,1,664983,Jake McCarthy,7,Y,RF,62 I CF 3-9 22% outdoor
47,ARI,5/12/2024,1,621028,Kevin Newman,8,Y,SS,62 I CF 3-9 22% outdoor
48,ARI,5/12/2024,1,571466,Tucker Barnhart,9,Y,C,62 I CF 3-9 22% outdoor
49,ARI,5/12/2024,1,668678,Zac Gallen,SP,Y,,62 I CF 3-9 22% outdoor
50,BAL,5/12/2024,1,683002,Gunnar Henderson,1,Y,SS,62 I CF 3-9 22% outdoor
51,BAL,5/12/2024,1,668939,Adley Rutschman,2,Y,DH,62 I CF 3-9 22% outdoor
52,BAL,5/12/2024,1,656811,Ryan O'Hearn,3,Y,LF,62 I CF 3-9 22% outdoor
53,BAL,5/12/2024,1,663624,Ryan Mountcastle,4,Y,1B,62 I CF 3-9 22% outdoor
54,BAL,5/12/2024,1,623993,Anthony Santander,5,Y,RF,62 I CF 3-9 22% outdoor
55,BAL,5/12/2024,1,676059,Jordan Westburg,6,Y,2B,62 I CF 3-9 22% outdoor
56,BAL,5/12/2024,1,681297,Colton Cowser,7,Y,CF,62 I CF 3-9 22% outdoor
57,BAL,5/12/2024,1,602104,Ramon Urias,8,Y,3B,62 I CF 3-9 22% outdoor
58,BAL,5/12/2024,1,543510,James McCann,9,Y,C,62 I CF 3-9 22% outdoor
59,BAL,5/12/2024,1,665152,Dean Kremer,SP,Y,,62 I CF 3-9 22% outdoor
60,MIN,5/12/2024,1,666397,Edouard Julien,1,Y,2B,81 I LF 7-10 4% outdoor
61,MIN,5/12/2024,1,663616,Trevor Larnach,2,Y,DH,81 I LF 7-10 4% outdoor
62,MIN,5/12/2024,1,621043,Carlos Correa,3,Y,SS,81 I LF 7-10 4% outdoor
63,MIN,5/12/2024,1,596146,Max Kepler,4,Y,RF,81 I LF 7-10 4% outdoor
64,MIN,5/12/2024,1,650489,Willi Castro,5,Y,3B,81 I LF 7-10 4% outdoor
65,MIN,5/12/2024,1,666135,Alex Kirilloff,6,Y,LF,81 I LF 7-10 4% outdoor
66,MIN,5/12/2024,1,467793,Carlos Santana,7,Y,1B,81 I LF 7-10 4% outdoor
67,MIN,5/12/2024,1,543877,Christian Vazquez,8,Y,C,81 I LF 7-10 4% outdoor
68,MIN,5/12/2024,1,668885,Austin Martin,9,Y,CF,81 I LF 7-10 4% outdoor
69,MIN,5/12/2024,1,641927,Bailey Ober,SP,Y,,81 I LF 7-10 4% outdoor
70,TOR,5/12/2024,1,543807,George Springer,1,Y,RF,81 I LF 7-10 4% outdoor
71,TOR,5/12/2024,1,662139,Daulton Varsho,2,Y,CF,81 I LF 7-10 4% outdoor
72,TOR,5/12/2024,1,665489,Vladimir Guerrero,3,Y,1B,81 I LF 7-10 4% outdoor
73,TOR,5/12/2024,1,666182,Bo Bichette,4,Y,SS,81 I LF 7-10 4% outdoor
74,TOR,5/12/2024,1,676914,Davis Schneider,5,Y,LF,81 I LF 7-10 4% outdoor
75,TOR,5/12/2024,1,596129,Daniel Vogelbach,6,Y,DH,81 I LF 7-10 4% outdoor
76,TOR,5/12/2024,1,643396,Isiah Kiner-Falefa,7,Y,2B,81 I LF 7-10 4% outdoor
