,away,home,time,weather
0,ARI 4.1,@BAL 4.4,1:35pm,
1,WAS 3.8,@BOS 4.7,1:35pm,
2,CHC 4.1,@PIT 3.9,1:35pm,
3,MIN 4.5,@TOR 4.0,1:37pm,
4,HOU 4.1,@DET 3.9,1:40pm,
5,PHI 4.2,@MIA 2.8,1:40pm,
6,NYY 4.2,@TB 3.8,1:40pm,
7,CLE 4.7,@CHW 3.8,2:10pm,
8,STL 3.7,@MIL 4.3,2:10pm,
9,TEX,@COL,3:10pm,
10,CIN 3.8,@SF 4.2,4:05pm,
11,KC 4.5,@LAA 4.0,4:07pm,
12,LAD 4.5,@SD 4.0,4:10pm,
13,OAK 3.0,@SEA 4.5,4:10pm,
14,ATL 3.9,@NYM 3.6,7:10pm,
