Game_ID,Away,Home,Time_EST,Game_Number,Home_ML,Away_ML,Home_Win_Prob,Home_EV,Away_EV,Home_Kelly,Away_Kelly,Bet_Home,Bet_Away,Away_Win_Prob,As Of,Confirmed
MIN-TOR-20240511-1,MIN,TOR,3:07pm,1,-140,+129,0.5705553097358338,-0.024795534423149246,-0.016571659295059327,-0.03496170353664043,-0.012846247515549865,0.0,0.0,0.4294446902641662,5/11/2024 23:59:30,Y
ARI-BAL-20240511-1,ARI,BAL,4:05pm,1,-148,+136,0.5895262882141367,-0.012145138668203437,-0.0312820401853624,-0.017974805228941088,-0.02300150013629588,0.0,0.0,0.41047371178586334,5/11/2024 23:59:30,Y
CHC-PIT-20240511-1,CHC,PIT,4:05pm,1,+104,-115,0.4616805990351526,-0.05355477197793729,0.0064232278908015195,-0.051004544740892666,0.00738671207442175,0.0,1.0,0.5383194009648474,5/11/2024 23:59:30,Y
ATL-NYM-20240511-1,ATL,NYM,4:10pm,1,+138,-152,0.4680817812352299,0.11403463933984714,-0.11813558467946011,0.08263379662307764,-0.17956608871277938,1.0,0.0,0.5319182187647701,5/11/2024 23:59:30,Y
NYY-TB-20240511-1,NYY,TB,4:10pm,1,-106,-103,0.4755429296246939,-0.0800244258662462,0.033638692098904244,-0.0856261356768834,0.03464785286187137,0.0,1.0,0.5244570703753061,5/11/2024 23:59:30,Y
PHI-MIA-20240511-1,PHI,MIA,4:10pm,1,+112,-124,0.4653755024370552,-0.008750179809072445,-0.034226714079841736,-0.007743521954931368,-0.04244112545900384,0.0,0.0,0.5346244975629448,5/11/2024 23:59:30,Y
WAS-BOS-20240511-1,WAS,BOS,4:10pm,1,-153,+139,0.4663222690335008,-0.22889193421257714,0.27548977700993305,-0.3502046593452431,0.19819408417980794,0.0,1.0,0.5336777309664992,5/11/2024 23:59:30,Y
HOU-DET-20240511-1,HOU,DET,6:10pm,1,-153,+139,0.5207621649578822,-0.1388704069650707,0.14537842575066162,-0.2124717226565582,0.1045887955040731,0.0,1.0,0.4792378350421178,5/11/2024 23:59:30,Y
CLE-CHW-20240511-1,CLE,CHW,7:10pm,1,+154,-169,0.46414051740338186,0.17891691420459,-0.14892905705243004,0.11617981441856493,-0.2531793969891309,1.0,0.0,0.5358594825966181,5/11/2024 23:59:30,Y
CIN-SF-20240511-1,CIN,SF,7:15pm,1,+131,-143,0.40991357546621776,-0.05309964067303696,0.002734273858105374,-0.040534076849646536,0.0039100116170906855,0.0,1.0,0.5900864245337822,5/11/2024 23:59:30,Y
STL-MIL-20240511-1,STL,MIL,7:15pm,1,-176,+162,0.5715505636605258,-0.10553951336742562,0.12253752320942246,-0.1868049386603433,0.07564044642556941,0.0,1.0,0.4284494363394742,5/11/2024 23:59:30,Y
TEX-COL-20240511-1,TEX,COL,8:10pm,1,+129,-144,0.4055082919722418,-0.06733092846384392,0.007333171935923588,-0.05179302189526456,0.010559767587729967,0.0,1.0,0.5944917080277582,5/11/2024 23:59:30,Y
LAD-SD-20240511-1,LAD,SD,8:40pm,1,+123,-139,0.49958839198805305,0.11408211413335834,-0.1421515291223766,0.0927496862872832,-0.19901214077132723,1.0,0.0,0.500411608011947,5/11/2024 23:59:30,Y
KC-LAA-20240511-1,KC,LAA,9:38pm,1,+154,-171,0.42476745339131594,0.0831570061478556,-0.09032992629324371,0.05364968138571329,-0.15536747322437913,1.0,0.0,0.5752325466086841,5/11/2024 23:59:30,Y
OAK-SEA-20240511-1,OAK,SEA,9:40pm,1,-219,+190,0.6656456638034419,-0.030406544505488742,-0.03037242502998161,-0.06659033246702036,-0.01598548685788506,0.0,0.0,0.3343543361965581,5/11/2024 23:59:30,Y
