Game_ID,Away,Home,Time_EST,Game_Number,Home_ML,Away_ML,Home_Win_Prob,Home_EV,Away_EV,Home_Kelly,Away_Kelly,Bet_Home,Bet_Away,Away_Win_Prob,As Of,Confirmed
PHI-NYM-20240514-1,PHI,NYM,1:10pm,1,+110,-120,0.5142690830825553,0.0799650744733661,-0.10949331898468467,0.07269552224851462,-0.13139198278162162,1.0,0.0,0.48573091691744474,5/14/2024 23:59:45,Y
WAS-CHW-20240514-2,WAS,CHW,4:40pm,2,+103,-113,,,,,,,,,5/14/2024 23:59:45,Y
MIA-DET-20240514-1,MIA,DET,6:40pm,1,-178,+158,0.603644399016174,-0.057229534120806946,0.022597450538271224,-0.10186857073503636,0.014302183884981787,0.0,1.0,0.39635560098382605,5/14/2024 23:59:45,Y
TB-BOS-20240514-1,TB,BOS,7:10pm,1,-120,+110,0.45576522292008564,-0.16443042464650964,0.1428930318678201,-0.1973165095758116,0.12990275624347286,0.0,1.0,0.5442347770799143,5/14/2024 23:59:45,Y
CHC-ATL-20240514-1,CHC,ATL,7:20pm,1,-190,+172,,,,,,,,,5/14/2024 23:59:45,Y
NYY-MIN-20240514-1,NYY,MIN,7:40pm,1,-103,-110,0.46087905548664065,-0.09166555083700917,0.02923089407095858,-0.09441551736211944,0.03215398347805445,0.0,1.0,0.5391209445133593,5/14/2024 23:59:45,Y
PIT-MIL-20240514-1,PIT,MIL,7:40pm,1,-155,+140,0.5957972001881756,-0.019817509367840325,-0.02991328045162156,-0.03071713952015252,-0.021366628894015402,0.0,0.0,0.4042027998118244,5/14/2024 23:59:45,Y
CLE-TEX-20240514-1,CLE,TEX,8:05pm,1,-118,+104,0.4602664670753081,-0.1529549891639288,0.10645374249561845,-0.18201643710507526,0.10138451666249373,0.0,1.0,0.539733532924692,5/14/2024 23:59:45,Y
OAK-HOU-20240514-1,OAK,HOU,8:10pm,1,-171,+154,0.5805998340770013,-0.079868099211302,0.06947042310364648,-0.13657444965132642,0.04481962780880419,0.0,1.0,0.41940016592299867,5/14/2024 23:59:45,Y
STL-LAA-20240514-1,STL,LAA,9:38pm,1,+124,-137,0.4326659425636937,-0.03082828865732612,-0.021554306740283136,-0.024861523110746866,-0.0297449433015908,0.0,0.0,0.5673340574363064,5/14/2024 23:59:45,Y
COL-SD-20240514-1,COL,SD,9:40pm,1,-275,+234,0.6987927179018188,-0.048021514742449645,0.006032322207925045,-0.132539380689161,0.0025779154734722415,0.0,0.0,0.30120728209818115,5/14/2024 23:59:45,Y
KC-SEA-20240514-1,KC,SEA,9:40pm,1,-161,+143,0.5644538588754864,-0.08711783317668248,0.05837712293256814,-0.1411308897462256,0.04082316288990778,0.0,1.0,0.4355461411245136,5/14/2024 23:59:45,Y
CIN-ARI-20240514-1,CIN,ARI,9:40pm,1,-111,+101,,,,,,,,,5/14/2024 23:59:45,Y
LAD-SF-20240514-1,LAD,SF,9:45pm,1,+158,-175,0.39948769272640405,0.03067824723412249,-0.05633780285577783,0.019416612173495246,-0.0985911549976112,1.0,0.0,0.600512307273596,5/14/2024 23:59:45,Y
