,away,home,time,weather
0,TOR 3.8,@BAL 4.2,12:35pm,
1,MIA 3.8,@DET 4.7,1:10pm,
2,PIT 4.0,@MIL 4.5,1:10pm,
3,WAS 3.7,@CHW 4.3,2:10pm,
4,CIN 4.0,@ARI 4.5,3:40pm,
5,COL 3.0,@SD 4.5,4:10pm,
6,KC 3.5,@SEA 4.0,4:10pm,
7,NYM 3.2,@PHI 4.3,6:40pm,
8,TB 3.9,@BOS 4.6,7:10pm,
9,CHC,@ATL,7:20pm,
10,NYY 3.9,@MIN 4.1,7:40pm,
11,CLE 3.8,@TEX 4.7,8:05pm,
12,OAK 3.4,@HOU 5.1,8:10pm,
13,STL 4.4,@LAA 4.1,9:07pm,
14,LAD,@SF,9:45pm,
