Game_ID,Away,Home,Time_EST,Game_Number,Home_ML,Away_ML,Home_Win_Prob,Home_EV,Away_EV,Home_Kelly,Away_Kelly,Bet_Home,Bet_Away,Away_Win_Prob,As Of,Confirmed
COL-MIA-20240503-1,COL,MIA,12:10am,1,-170,+153,,,,,,,,,5/3/2024 00:00:01,Y
NYY-BAL-20240502-1,NYY,BAL,1:05pm,1,-110,-103,0.6579855833222108,0.25615429543331125,-0.329125567285875,0.2817697249766425,-0.34229058997730993,1.0,0.0,0.3420144166777892,5/3/2024 00:00:01,Y
NYY-BAL-20240503-1,NYY,BAL,1:05pm,1,-110,-104,,,,,,,,,5/3/2024 00:00:01,Y
CHC-NYM-20240502-1,CHC,NYM,1:10pm,1,-112,-101,0.610058086565342,0.15475280671296876,-0.2239769841547895,0.173323143518525,-0.2262167539963374,1.0,0.0,0.389941913434658,5/3/2024 00:00:01,Y
CHC-NYM-20240503-1,CHC,NYM,1:10pm,1,-112,-101,,,,,,,,,5/3/2024 00:00:01,Y
SF-BOS-20240503-1,SF,BOS,1:35pm,1,-117,+107,,,,,,,,,5/3/2024 00:00:01,Y
WAS-TEX-20240502-1,WAS,TEX,2:35pm,1,-181,+165,0.6919592597720089,0.07215665525113468,-0.1836920383958236,0.1313251125570651,-0.11132850811868097,1.0,0.0,0.3080407402279911,5/3/2024 00:00:01,Y
WAS-TEX-20240503-1,WAS,TEX,2:35pm,1,-182,+165,,,,,,,,,5/3/2024 00:00:01,Y
CLE-HOU-20240502-1,CLE,HOU,8:10pm,1,-134,+122,0.6097489855514026,0.0647855419330462,-0.13364274792411363,0.08681262619028192,-0.1095432360033718,1.0,0.0,0.39025101444859744,5/3/2024 00:00:01,Y
CLE-HOU-20240503-1,CLE,HOU,8:10pm,1,-134,+122,,,,,,,,,5/3/2024 00:00:01,Y
