,away,home,time,weather
0,MIL,@CHC,2:20pm,
1,BAL 4.6,@CIN 4.4,6:10pm,
2,COL 3.4,@PIT 4.6,6:40pm,
3,SF 3.6,@PHI 4.4,6:40pm,
4,TOR 5.4,@WAS 4.1,6:45pm,
5,NYM 3.8,@TB 4.2,6:50pm,
6,DET 3.8,@NYY 4.7,7:05pm,
7,LAA 3.4,@CLE 4.6,7:10pm,
8,TEX 4.4,@KC 4.6,7:40pm,
9,SEA 3.9,@HOU 4.1,8:10pm,
10,BOS 4.1,@MIN 4.4,8:10pm,
11,CHW 2.9,@STL 4.6,8:15pm,
12,SD 4.1,@ARI 4.4,9:40pm,
13,MIA 3.5,@OAK 4.0,9:40pm,
14,ATL 4.7,@LAD 4.8,10:10pm,
