,away,home,time,weather
0,COL 3.3,@MIA 4.2,12:10pm,82°          20%
1,NYY 4.4,@BAL 4.6,1:05pm,89°         4%
2,CHC 3.9,@NYM 4.1,1:10pm,73°         3%
3,SF 4.6,@BOS 4.9,1:35pm,67°         40%
4,WAS 3.4,@TEX 4.6,2:35pm,81°         53%
5,CLE 4.2,@HOU 4.8,8:10pm,75°          51%
