Game_ID,Away,Home,Time_EST,Game_Number,Home_ML,Away_ML,Home_Win_Prob,Home_EV,Away_EV,Home_Kelly,Away_Kelly,Bet_Home,Bet_Away,Away_Win_Prob,As Of,Confirmed
LAD-TOR-20240427-1,LAD,TOR,3:07pm,1,+122,-135,0.45837676520434395,0.017596418753643706,-0.05717436905941364,0.014423294060363691,-0.07718539823020835,1.0,0.0,0.541623234795656,4/28/2024 00:00:00,Y
LAD-TOR-20240428-1,LAD,TOR,3:07pm,1,+122,-135,,,,,,,,,4/28/2024 00:00:00,Y
CIN-TEX-20240427-1,CIN,TEX,4:05pm,1,-113,+102,0.5881944837379094,0.10415455719221589,-0.16403480198795617,0.11873619519912611,-0.15925708930869534,1.0,0.0,0.4118055162620906,4/28/2024 00:00:00,Y
STL-NYM-20240428-1,STL,NYM,4:05pm,1,+122,-135,,,,,,,,,4/28/2024 00:00:00,Y
CIN-TEX-20240428-1,CIN,TEX,4:05pm,1,-114,+103,,,,,,,,,4/28/2024 00:00:00,Y
STL-NYM-20240427-1,STL,NYM,4:05pm,1,+122,-135,0.4365171849574195,-0.030931849394528754,-0.019122507148100487,-0.025353974913548155,-0.025815384649935734,0.0,0.0,0.5634828150425806,4/28/2024 00:00:00,Y
OAK-BAL-20240428-1,OAK,BAL,4:05pm,1,-183,+164,,,,,,,,,4/28/2024 00:00:00,Y
WAS-MIA-20240428-1,WAS,MIA,4:10pm,1,-137,+124,,,,,,,,,4/28/2024 00:00:00,Y
CHC-BOS-20240427-1,CHC,BOS,4:10pm,1,-100,-110,0.4442102925670205,-0.11157941486595901,0.06105307782659708,-0.11157941486595901,0.06715838560925681,0.0,1.0,0.5557897074329795,4/28/2024 00:00:00,Y
CHC-BOS-20240428-1,CHC,BOS,4:10pm,1,-100,-110,,,,,,,,,4/28/2024 00:00:00,Y
HOU-COL-20240427-1,HOU,COL,6:05pm,1,+186,-211,0.40562970895054457,0.16010096759855752,-0.12526636411589565,0.08607578903148252,-0.2655646919256988,1.0,0.0,0.5943702910494555,4/28/2024 00:00:00,Y
HOU-COL-20240428-1,HOU,COL,6:05pm,1,+186,-212,,,,,,,,,4/28/2024 00:00:00,Y
KC-DET-20240427-1,KC,DET,6:10pm,1,-106,-103,0.4834036110309825,-0.06481731323912715,0.018146281171947054,-0.06935452516586603,0.018690669607105467,0.0,1.0,0.5165963889690175,4/28/2024 00:00:00,Y
KC-DET-20240428-1,KC,DET,6:10pm,1,-107,-103,,,,,,,,,4/28/2024 00:00:00,Y
NYY-MIL-20240428-1,NYY,MIL,7:10pm,1,+100,-113,,,,,,,,,4/28/2024 00:00:00,Y
TB-CHW-20240428-1,TB,CHW,7:10pm,1,+169,-192,,,,,,,,,4/28/2024 00:00:00,Y
NYY-MIL-20240427-1,NYY,MIL,7:10pm,1,-100,-113,0.4830724762700915,-0.03385504745981699,-0.025614490668402712,-0.03385504745981699,-0.02894437445529501,0.0,0.0,0.5169275237299085,4/28/2024 00:00:00,Y
TB-CHW-20240427-1,TB,CHW,7:10pm,1,+169,-191,0.4752314867199668,0.2783726992767106,-0.20191455271994924,0.16471757353651514,-0.38767594122230237,1.0,0.0,0.5247685132800333,4/28/2024 00:00:00,Y
CLE-ATL-20240427-1,CLE,ATL,7:20pm,1,-165,+147,0.5811340874191872,-0.0666634353570631,0.0345988040746078,-0.10999466833915413,0.023536601411297823,0.0,1.0,0.41886591258081285,4/28/2024 00:00:00,Y
CLE-ATL-20240428-1,CLE,ATL,7:20pm,1,-165,+147,,,,,,,,,4/28/2024 00:00:00,Y
PHI-SD-20240428-1,PHI,SD,8:40pm,1,-111,+101,,,,,,,,,4/28/2024 00:00:00,Y
PHI-SD-20240427-1,PHI,SD,8:40pm,1,-110,+100,0.5014853620939798,-0.04672602340693932,0.0020144221911005955,-0.051865885981702636,0.001994477416931283,0.0,1.0,0.49851463790602024,4/28/2024 00:00:00,Y
PIT-SF-20240428-1,PIT,SF,9:05pm,1,-143,+130,,,,,,,,,4/28/2024 00:00:00,Y
MIN-LAA-20240428-1,MIN,LAA,9:38pm,1,-107,-103,,,,,,,,,4/28/2024 00:00:00,Y
MIN-LAA-20240427-1,MIN,LAA,9:38pm,1,-106,-103,0.491937288738109,-0.04830823580571414,0.0013274794773190934,-0.051689812312114114,0.0013673038616387233,0.0,1.0,0.508062711261891,4/28/2024 00:00:00,Y
ARI-SEA-20240428-1,ARI,SEA,9:40pm,1,-144,+131,,,,,,,,,4/28/2024 00:00:00,Y
ARI-SEA-20240427-1,ARI,SEA,9:40pm,1,-144,+131,0.5521036819891759,-0.06449098329611858,0.034640494605003624,-0.09286701594641075,0.02644312565267452,0.0,1.0,0.4478963180108241,4/28/2024 00:00:00,Y
