,team code, game_date, game_number, mlb id, player name, batting order, confirmed, position, weather
0,LAD,4/27/2024,1,605141,Mookie Betts,1,Y,2B,78 N RL 14-16 2% outdoor
1,LAD,4/27/2024,1,660271,Shohei (H) Ohtani,2,Y,DH,78 N RL 14-16 2% outdoor
2,LAD,4/27/2024,1,518692,Freddie Freeman,3,Y,1B,78 N RL 14-16 2% outdoor
3,LAD,4/27/2024,1,669257,Will Smith,4,Y,C,78 N RL 14-16 2% outdoor
4,LAD,4/27/2024,1,606192,Teoscar Hernandez,5,Y,RF,78 N RL 14-16 2% outdoor
5,LAD,4/27/2024,1,571771,Enrique Hernandez,6,Y,3B,78 N RL 14-16 2% outdoor
6,LAD,4/27/2024,1,681624,Andy Pages,7,Y,CF,78 N RL 14-16 2% outdoor
7,LAD,4/27/2024,1,500743,Miguel Rojas,8,Y,SS,78 N RL 14-16 2% outdoor
8,LAD,4/27/2024,1,621035,Chris Taylor,9,Y,LF,78 N RL 14-16 2% outdoor
9,LAD,4/27/2024,1,607192,Tyler Glasnow,SP,Y,,78 N RL 14-16 2% outdoor
10,TOR,4/27/2024,1,666182,Bo Bichette,1,Y,SS,78 N RL 14-16 2% outdoor
11,TOR,4/27/2024,1,665489,Vladimir Guerrero,2,Y,1B,78 N RL 14-16 2% outdoor
12,TOR,4/27/2024,1,662139,Daulton Varsho,3,Y,CF,78 N RL 14-16 2% outdoor
13,TOR,4/27/2024,1,457759,Justin Turner,4,Y,DH,78 N RL 14-16 2% outdoor
14,TOR,4/27/2024,1,643376,Danny Jansen,5,Y,C,78 N RL 14-16 2% outdoor
15,TOR,4/27/2024,1,676914,Davis Schneider,6,Y,LF,78 N RL 14-16 2% outdoor
16,TOR,4/27/2024,1,624415,Cavan Biggio,7,Y,2B,78 N RL 14-16 2% outdoor
17,TOR,4/27/2024,1,676391,Ernie Clement,8,Y,3B,78 N RL 14-16 2% outdoor
18,TOR,4/27/2024,1,680718,Addison Barger,9,Y,RF,78 N RL 14-16 2% outdoor
19,TOR,4/27/2024,1,579328,Yusei Kikuchi,SP,Y,,78 N RL 14-16 2% outdoor
20,CIN,4/27/2024,1,666181,Will Benson,1,Y,CF,76 I CF 25-30 98% outdoor
21,CIN,4/27/2024,1,682829,Elly De La Cruz,2,Y,SS,76 I CF 25-30 98% outdoor
22,CIN,4/27/2024,1,668715,Spencer Steer,3,Y,LF,76 I CF 25-30 98% outdoor
23,CIN,4/27/2024,1,687952,Christian Encarnacion-Strand,4,Y,1B,76 I CF 25-30 98% outdoor
24,CIN,4/27/2024,1,641584,Jake Fraley,5,Y,RF,76 I CF 25-30 98% outdoor
25,CIN,4/27/2024,1,663886,Tyler Stephenson,6,Y,C,76 I CF 25-30 98% outdoor
26,CIN,4/27/2024,1,663697,Jonathan India,7,Y,2B,76 I CF 25-30 98% outdoor
27,CIN,4/27/2024,1,605361,Nick Martini,8,Y,DH,76 I CF 25-30 98% outdoor
28,CIN,4/27/2024,1,669289,Santiago Espinal,9,Y,3B,76 I CF 25-30 98% outdoor
29,CIN,4/27/2024,1,668881,Hunter Greene,SP,Y,,76 I CF 25-30 98% outdoor
30,TEX,4/27/2024,1,543760,Marcus Semien,1,Y,2B,76 I CF 25-30 98% outdoor
31,TEX,4/27/2024,1,608369,Corey Seager,2,Y,SS,76 I CF 25-30 98% outdoor
32,TEX,4/27/2024,1,663993,Nathaniel Lowe,3,Y,1B,76 I CF 25-30 98% outdoor
33,TEX,4/27/2024,1,694497,Evan Carter,4,Y,LF,76 I CF 25-30 98% outdoor
34,TEX,4/27/2024,1,669701,Josh Smith,5,Y,3B,76 I CF 25-30 98% outdoor
35,TEX,4/27/2024,1,694671,Wyatt Langford,6,Y,DH,76 I CF 25-30 98% outdoor
36,TEX,4/27/2024,1,641680,Jonah Heim,7,Y,C,76 I CF 25-30 98% outdoor
37,TEX,4/27/2024,1,608671,Travis Jankowski,8,Y,RF,76 I CF 25-30 98% outdoor
38,TEX,4/27/2024,1,665750,Leody Taveras,9,Y,CF,76 I CF 25-30 98% outdoor
39,TEX,4/27/2024,1,547179,Michael Lorenzen,SP,Y,,76 I CF 25-30 98% outdoor
40,STL,4/27/2024,1,680977,Brendan Donovan,1,Y,LF,52 O LF 9-12 62% outdoor
41,STL,4/27/2024,1,575929,Willson Contreras,2,Y,C,52 O LF 9-12 62% outdoor
42,STL,4/27/2024,1,663457,Lars Nootbaar,3,Y,RF,52 O LF 9-12 62% outdoor
43,STL,4/27/2024,1,571448,Nolan Arenado,4,Y,3B,52 O LF 9-12 62% outdoor
44,STL,4/27/2024,1,502671,Paul Goldschmidt,5,Y,1B,52 O LF 9-12 62% outdoor
45,STL,4/27/2024,1,676475,Alec Burleson,6,Y,DH,52 O LF 9-12 62% outdoor
46,STL,4/27/2024,1,669357,Nolan Gorman,7,Y,2B,52 O LF 9-12 62% outdoor
47,STL,4/27/2024,1,691026,Masyn Winn,8,Y,SS,52 O LF 9-12 62% outdoor
48,STL,4/27/2024,1,672279,Mike Siani,9,Y,CF,52 O LF 9-12 62% outdoor
49,STL,4/27/2024,1,543243,Sonny Gray,SP,Y,,52 O LF 9-12 62% outdoor
50,NYM,4/27/2024,1,607043,Brandon Nimmo,1,Y,LF,52 O LF 9-12 62% outdoor
51,NYM,4/27/2024,1,596019,Francisco Lindor,2,Y,SS,52 O LF 9-12 62% outdoor
52,NYM,4/27/2024,1,624413,Peter Alonso,3,Y,1B,52 O LF 9-12 62% outdoor
53,NYM,4/27/2024,1,502110,J.D. Martinez,4,Y,DH,52 O LF 9-12 62% outdoor
54,NYM,4/27/2024,1,621466,DJ Stewart,5,Y,RF,52 O LF 9-12 62% outdoor
55,NYM,4/27/2024,1,643446,Jeff McNeil,6,Y,2B,52 O LF 9-12 62% outdoor
56,NYM,4/27/2024,1,621438,Tyrone Taylor,7,Y,CF,52 O LF 9-12 62% outdoor
57,NYM,4/27/2024,1,683146,Brett Baty,8,Y,3B,52 O LF 9-12 62% outdoor
58,NYM,4/27/2024,1,553882,Omar Narvaez,9,Y,C,52 O LF 9-12 62% outdoor
