,team code, game_date, game_number, mlb id, player name, batting order, confirmed, position, weather
0,STL,4/30/2024,1,680977,Brendan Donovan,1,Y,LF,67 N RL 7-13 6% outdoor
1,STL,4/30/2024,1,575929,Willson Contreras,2,Y,C,67 N RL 7-13 6% outdoor
2,STL,4/30/2024,1,663457,Lars Nootbaar,3,Y,RF,67 N RL 7-13 6% outdoor
3,STL,4/30/2024,1,571448,Nolan Arenado,4,Y,3B,67 N RL 7-13 6% outdoor
4,STL,4/30/2024,1,502671,Paul Goldschmidt,5,Y,1B,67 N RL 7-13 6% outdoor
5,STL,4/30/2024,1,676475,Alec Burleson,6,Y,RF,67 N RL 7-13 6% outdoor
6,STL,4/30/2024,1,669357,Nolan Gorman,7,Y,2B,67 N RL 7-13 6% outdoor
7,STL,4/30/2024,1,691026,Masyn Winn,8,Y,SS,67 N RL 7-13 6% outdoor
8,STL,4/30/2024,1,671056,Ivan Herrera,9,Y,C,67 N RL 7-13 6% outdoor
9,STL,4/30/2024,1,502043,Kyle Gibson,SP,Y,,67 N RL 7-13 6% outdoor
10,DET,4/30/2024,1,682985,Riley Greene,1,Y,LF,67 N RL 7-13 6% outdoor
11,DET,4/30/2024,1,663837,Matt Vierling,2,Y,3B,67 N RL 7-13 6% outdoor
12,DET,4/30/2024,1,672761,Wenceel Perez,3,Y,RF,67 N RL 7-13 6% outdoor
13,DET,4/30/2024,1,681481,Kerry Carpenter,4,Y,RF,67 N RL 7-13 6% outdoor
14,DET,4/30/2024,1,679529,Spencer Torkelson,5,Y,1B,67 N RL 7-13 6% outdoor
15,DET,4/30/2024,1,690993,Colt Keith,6,Y,2B,67 N RL 7-13 6% outdoor
16,DET,4/30/2024,1,656716,Zach McKinstry,7,Y,SS,67 N RL 7-13 6% outdoor
17,DET,4/30/2024,1,608348,Carson Kelly,8,Y,C,67 N RL 7-13 6% outdoor
18,DET,4/30/2024,1,678009,Parker Meadows,9,Y,CF,67 N RL 7-13 6% outdoor
19,DET,4/30/2024,1,656427,Jack Flaherty,SP,Y,,67 N RL 7-13 6% outdoor
20,NYY,4/30/2024,1,683011,Anthony Volpe,1,Y,SS,74 O RF 7-8 50% outdoor
21,NYY,4/30/2024,1,665742,Juan Soto,2,Y,RF,74 O RF 7-8 50% outdoor
22,NYY,4/30/2024,1,592450,Aaron Judge,3,Y,LF,74 O RF 7-8 50% outdoor
23,NYY,4/30/2024,1,519317,Giancarlo Stanton,4,Y,DH,74 O RF 7-8 50% outdoor
24,NYY,4/30/2024,1,519203,Anthony Rizzo,5,Y,1B,74 O RF 7-8 50% outdoor
25,NYY,4/30/2024,1,650402,Gleyber Torres,6,Y,2B,74 O RF 7-8 50% outdoor
26,NYY,4/30/2024,1,669224,Austin Wells,7,Y,C,74 O RF 7-8 50% outdoor
27,NYY,4/30/2024,1,665828,Oswaldo Cabrera,8,Y,3B,74 O RF 7-8 50% outdoor
28,NYY,4/30/2024,1,663757,Trent Grisham,9,Y,CF,74 O RF 7-8 50% outdoor
29,NYY,4/30/2024,1,641482,Nestor Cortes,SP,Y,,74 O RF 7-8 50% outdoor
30,BAL,4/30/2024,1,683002,Gunnar Henderson,1,Y,SS,74 O RF 7-8 50% outdoor
31,BAL,4/30/2024,1,668939,Adley Rutschman,2,Y,DH,74 O RF 7-8 50% outdoor
32,BAL,4/30/2024,1,663624,Ryan Mountcastle,3,Y,1B,74 O RF 7-8 50% outdoor
33,BAL,4/30/2024,1,623993,Anthony Santander,4,Y,RF,74 O RF 7-8 50% outdoor
34,BAL,4/30/2024,1,676059,Jordan Westburg,5,Y,3B,74 O RF 7-8 50% outdoor
35,BAL,4/30/2024,1,622761,Jorge Mateo,6,Y,2B,74 O RF 7-8 50% outdoor
36,BAL,4/30/2024,1,656775,Cedric Mullins,7,Y,CF,74 O RF 7-8 50% outdoor
37,BAL,4/30/2024,1,543510,James McCann,8,Y,C,74 O RF 7-8 50% outdoor
38,BAL,4/30/2024,1,681297,Colton Cowser,9,Y,LF,74 O RF 7-8 50% outdoor
39,BAL,4/30/2024,1,665152,Dean Kremer,SP,Y,,74 O RF 7-8 50% outdoor
40,STL,4/30/2024,2,680977,Brendan Donovan,1,Y,LF,59 O LF 5-7 2% outdoor
41,STL,4/30/2024,2,575929,Willson Contreras,2,Y,C,59 O LF 5-7 2% outdoor
42,STL,4/30/2024,2,663457,Lars Nootbaar,3,Y,RF,59 O LF 5-7 2% outdoor
43,STL,4/30/2024,2,571448,Nolan Arenado,4,Y,3B,59 O LF 5-7 2% outdoor
44,STL,4/30/2024,2,502671,Paul Goldschmidt,5,Y,DH,59 O LF 5-7 2% outdoor
45,STL,4/30/2024,2,676475,Alec Burleson,6,Y,1B,59 O LF 5-7 2% outdoor
46,STL,4/30/2024,2,669357,Nolan Gorman,7,Y,2B,59 O LF 5-7 2% outdoor
47,STL,4/30/2024,2,691026,Masyn Winn,8,Y,SS,59 O LF 5-7 2% outdoor
48,STL,4/30/2024,2,672279,Mike Siani,9,Y,CF,59 O LF 5-7 2% outdoor
49,STL,4/30/2024,2,571927,Steven Matz,SP,Y,,59 O LF 5-7 2% outdoor
50,DET,4/30/2024,2,682985,Riley Greene,1,Y,LF,59 O LF 5-7 2% outdoor
51,DET,4/30/2024,2,663837,Matt Vierling,2,Y,3B,59 O LF 5-7 2% outdoor
52,DET,4/30/2024,2,672761,Wenceel Perez,3,Y,CF,59 O LF 5-7 2% outdoor
53,DET,4/30/2024,2,681481,Kerry Carpenter,4,Y,RF,59 O LF 5-7 2% outdoor
54,DET,4/30/2024,2,679529,Spencer Torkelson,5,Y,1B,59 O LF 5-7 2% outdoor
55,DET,4/30/2024,2,690993,Colt Keith,6,Y,2B,59 O LF 5-7 2% outdoor
56,DET,4/30/2024,2,656716,Zach McKinstry,7,Y,SS,59 O LF 5-7 2% outdoor
57,DET,4/30/2024,2,608348,Carson Kelly,8,Y,C,59 O LF 5-7 2% outdoor
58,DET,4/30/2024,2,678009,Parker Meadows,9,Y,CF,59 O LF 5-7 2% outdoor
59,DET,4/30/2024,2,666159,Matt Manning,SP,Y,,59 O LF 5-7 2% outdoor
60,COL,4/30/2024,1,678662,Ezequiel Tovar,1,Y,SS,75 N LR 8-9 32%  retractable
61,COL,4/30/2024,1,686668,Brenton Doyle,2,Y,CF,75 N LR 8-9 32%  retractable
62,COL,4/30/2024,1,641857,Ryan McMahon,3,Y,3B,75 N LR 8-9 32%  retractable
63,COL,4/30/2024,1,553869,Elias Diaz,4,Y,C,75 N LR 8-9 32%  retractable
64,COL,4/30/2024,1,453568,Charlie Blackmon,5,Y,RF,75 N LR 8-9 32%  retractable
65,COL,4/30/2024,1,663898,Brendan Rodgers,6,Y,2B,75 N LR 8-9 32%  retractable
66,COL,4/30/2024,1,660707,Elehuris Montero,7,Y,1B,75 N LR 8-9 32%  retractable
67,COL,4/30/2024,1,687597,Jordan Beck,8,Y,LF,75 N LR 8-9 32%  retractable
68,COL,4/30/2024,1,656248,Sean Bouchard,9,Y,DH,75 N LR 8-9 32%  retractable
69,COL,4/30/2024,1,663372,Ryan Feltner,SP,Y,,75 N LR 8-9 32%  retractable
70,MIA,4/30/2024,1,650333,Luis Arraez,1,Y,2B,75 N LR 8-9 32%  retractable
71,MIA,4/30/2024,1,650559,Bryan De La Cruz,2,Y,DH,75 N LR 8-9 32%  retractable
72,MIA,4/30/2024,1,665862,Jazz Chisholm,3,Y,CF,75 N LR 8-9 32%  retractable
73,MIA,4/30/2024,1,605137,Josh Bell,4,Y,1B,75 N LR 8-9 32%  retractable
74,MIA,4/30/2024,1,660821,Jesus Sanchez,5,Y,RF,75 N LR 8-9 32%  retractable
75,MIA,4/30/2024,1,656896,Emmanuel Rivera,6,Y,3B,75 N LR 8-9 32%  retractable
76,MIA,4/30/2024,1,624503,Nick Gordon,7,Y,LF,75 N LR 8-9 32%  retractable
77,MIA,4/30/2024,1,660644,Vidal Brujan,8,Y,SS,75 N LR 8-9 32%  retractable
78,MIA,4/30/2024,1,542194,Christian Bethancourt,9,Y,C,75 N LR 8-9 32%  retractable
79,MIA,4/30/2024,1,664350,Sixto Sanchez,SP,Y,,75 N LR 8-9 32%  retractable
80,KC,4/30/2024,1,672580,Maikel Garcia,1,Y,3B,74 I CF 3-3 0% outdoor
81,KC,4/30/2024,1,677951,Bobby Witt Jr.,2,Y,SS,74 I CF 3-3 0% outdoor
82,KC,4/30/2024,1,686469,Vinnie Pasquantino,3,Y,DH,74 I CF 3-3 0% outdoor
83,KC,4/30/2024,1,521692,Salvador Perez,4,Y,1B,74 I CF 3-3 0% outdoor
84,KC,4/30/2024,1,686681,Michael Massey,5,Y,2B,74 I CF 3-3 0% outdoor
85,KC,4/30/2024,1,666023,Freddy Fermin,6,Y,C,74 I CF 3-3 0% outdoor
86,KC,4/30/2024,1,669004,MJ Melendez,7,Y,LF,74 I CF 3-3 0% outdoor
87,KC,4/30/2024,1,592669,Hunter Renfroe,8,Y,RF,74 I CF 3-3 0% outdoor
88,KC,4/30/2024,1,664728,Kyle Isbel,9,Y,CF,74 I CF 3-3 0% outdoor
89,KC,4/30/2024,1,666142,Cole Ragans,SP,Y,,74 I CF 3-3 0% outdoor
