Game_ID,Away,Home,Time_EST,Game_Number,Home_ML,Away_ML,Home_Win_Prob,Home_EV,Away_EV,Home_Kelly,Away_Kelly,Bet_Home,Bet_Away,Away_Win_Prob,As Of,Confirmed
STL-DET-20240430-2,STL,DET,3:40pm,2,-116,+108,0.5297151574406199,-0.017536844746884384,-0.021807527476489397,-0.020518108353854727,-0.020192155070823514,0.0,0.0,0.4702848425593801,4/30/2024 23:59:55,Y
NYY-BAL-20240430-1,NYY,BAL,6:35pm,1,+111,-124,0.3973782169657863,-0.16153196220219085,0.08860709193277311,-0.14552429027224398,0.10987279399663862,0.0,1.0,0.6026217830342138,4/30/2024 23:59:55,Y
COL-MIA-20240430-1,COL,MIA,6:40pm,1,-129,+119,,,,,,,,,4/30/2024 23:59:55,Y
KC-TOR-20240430-1,KC,TOR,7:07pm,1,-125,+114,0.5349583591413961,-0.037074953545486955,-0.004810888562587601,-0.046343691931858694,-0.004220077686480351,0.0,0.0,0.4650416408586039,4/30/2024 23:59:55,Y
CHC-NYM-20240430-1,CHC,NYM,7:10pm,1,-118,+107,0.5209464348449228,-0.03757353562548171,-0.008359120128989983,-0.04433677203806843,-0.007812261802794374,0.0,0.0,0.47905356515507724,4/30/2024 23:59:55,Y
SF-BOS-20240430-1,SF,BOS,7:10pm,1,+116,-128,,,,,,,,,4/30/2024 23:59:55,Y
MIN-CHW-20240430-1,MIN,CHW,7:40pm,1,+150,-168,0.40478225639852655,0.01600346356030158,-0.0504859804452687,0.010598320238610319,-0.08481644714805134,1.0,0.0,0.5952177436014734,4/30/2024 23:59:55,Y
TB-MIL-20240430-1,TB,MIL,7:40pm,1,-181,+156,0.615920703785958,-0.04566132710087828,-0.01675700169205241,-0.08310361532359846,-0.010741667751315647,0.0,0.0,0.384079296214042,4/30/2024 23:59:55,Y
WAS-TEX-20240430-1,WAS,TEX,8:05pm,1,-147,+129,0.5615249879281347,-0.05648522436565134,0.008492527765290192,-0.0830332798175075,0.006532713665607841,0.0,1.0,0.43847501207186534,4/30/2024 23:59:55,Y
CLE-HOU-20240430-1,CLE,HOU,8:10pm,1,-161,+148,0.6094115444405587,-0.014408489855392725,-0.031340630212585485,-0.02334175356573621,-0.021176101494990194,0.0,0.0,0.3905884555594413,4/30/2024 23:59:55,Y
PHI-LAA-20240430-1,PHI,LAA,9:38pm,1,+143,-162,,,,,,,,,4/30/2024 23:59:55,Y
ATL-SEA-20240430-1,ATL,SEA,9:40pm,1,+110,-123,0.4992693046454572,0.048465539755460196,-0.09217117834095101,0.0440595815958729,-0.11337054935936967,1.0,0.0,0.5007306953545427,4/30/2024 23:59:55,Y
CIN-SD-20240430-1,CIN,SD,9:40pm,1,-163,+149,0.5582941000328338,-0.09919418215561182,0.09984769091824408,-0.16168651691364727,0.06701187309949266,0.0,1.0,0.44170589996716625,4/30/2024 23:59:55,Y
LAD-ARI-20240430-1,LAD,ARI,9:40pm,1,-103,-109,0.49388910644960154,-0.026606906706125033,-0.029567185761162684,-0.027405113907308782,-0.03222823247966727,0.0,0.0,0.5061108935503984,4/30/2024 23:59:55,Y
PIT-OAK-20240430-1,PIT,OAK,9:40pm,1,+111,-122,0.452738320293439,-0.044722144180843526,-0.004163172992979081,-0.040290219982741904,-0.005079071051434546,0.0,0.0,0.547261679706561,4/30/2024 23:59:55,Y
