,team code, game_date, game_number, mlb id, player name, batting order, confirmed, position, weather
0,NYY,4/29/2024,1,683011,Anthony Volpe,1,N,,outdoor
1,NYY,4/29/2024,1,665742,Juan Soto,2,N,,outdoor
2,NYY,4/29/2024,1,592450,Aaron Judge,3,N,,outdoor
3,NYY,4/29/2024,1,519317,Giancarlo Stanton,4,N,,outdoor
4,NYY,4/29/2024,1,519203,Anthony Rizzo,5,N,,outdoor
5,NYY,4/29/2024,1,650402,Gleyber Torres,6,N,,outdoor
6,NYY,4/29/2024,1,657077,Alex Verdugo,7,N,,outdoor
7,NYY,4/29/2024,1,665828,Oswaldo Cabrera,8,N,,outdoor
8,NYY,4/29/2024,1,669224,Austin Wells,9,N,,outdoor
9,NYY,4/29/2024,1,657376,Clarke Schmidt,SP,N,,outdoor
10,BAL,4/29/2024,1,683002,Gunnar Henderson,1,N,,outdoor
11,BAL,4/29/2024,1,668939,Adley Rutschman,2,N,,outdoor
12,BAL,4/29/2024,1,656811,Ryan O'Hearn,3,N,,outdoor
13,BAL,4/29/2024,1,623993,Anthony Santander,4,N,,outdoor
14,BAL,4/29/2024,1,663624,Ryan Mountcastle,5,N,,outdoor
15,BAL,4/29/2024,1,656775,Cedric Mullins,6,N,,outdoor
16,BAL,4/29/2024,1,676059,Jordan Westburg,7,N,,outdoor
17,BAL,4/29/2024,1,681297,Colton Cowser,8,N,,outdoor
18,BAL,4/29/2024,1,602104,Ramon Urias,9,N,,outdoor
19,BAL,4/29/2024,1,680570,Grayson Rodriguez,SP,N,,outdoor
20,WAS,4/29/2024,1,696285,Jacob Young,1,N,,retractable
21,WAS,4/29/2024,1,682928,CJ Abrams,2,N,,retractable
22,WAS,4/29/2024,1,608841,Joey Meneses,3,N,,retractable
23,WAS,4/29/2024,1,608385,Jesse Winker,4,N,,retractable
24,WAS,4/29/2024,1,669222,Nick Senzel,5,N,,retractable
25,WAS,4/29/2024,1,660688,Keibert Ruiz,6,N,,retractable
26,WAS,4/29/2024,1,702358,Trey Lipscomb,7,N,,retractable
27,WAS,4/29/2024,1,608336,Joey Gallo,8,N,,retractable
28,WAS,4/29/2024,1,545121,Ildemaro Vargas,9,N,,retractable
29,WAS,4/29/2024,1,663623,Jake Irvin,SP,N,,retractable
30,MIA,4/29/2024,1,650333,Luis Arraez,1,N,,retractable
31,MIA,4/29/2024,1,641313,Tim Anderson,2,N,,retractable
32,MIA,4/29/2024,1,605137,Josh Bell,3,N,,retractable
33,MIA,4/29/2024,1,650559,Bryan De La Cruz,4,N,,retractable
34,MIA,4/29/2024,1,665862,Jazz Chisholm,5,N,,retractable
35,MIA,4/29/2024,1,541645,Avisail Garcia,6,N,,retractable
36,MIA,4/29/2024,1,656896,Emmanuel Rivera,7,N,,retractable
37,MIA,4/29/2024,1,672640,Otto Lopez,8,N,,retractable
38,MIA,4/29/2024,1,542194,Christian Bethancourt,9,N,,retractable
39,MIA,4/29/2024,1,669432,Trevor Rogers,SP,N,,retractable
40,STL,4/29/2024,1,680977,Brendan Donovan,1,N,,outdoor
41,STL,4/29/2024,1,575929,Willson Contreras,2,N,,outdoor
42,STL,4/29/2024,1,571448,Nolan Arenado,3,N,,outdoor
43,STL,4/29/2024,1,502671,Paul Goldschmidt,4,N,,outdoor
44,STL,4/29/2024,1,671056,Ivan Herrera,5,N,,outdoor
45,STL,4/29/2024,1,663457,Lars Nootbaar,6,N,,outdoor
46,STL,4/29/2024,1,691026,Masyn Winn,7,N,,outdoor
47,STL,4/29/2024,1,665877,Jose Fermin,8,N,,outdoor
48,STL,4/29/2024,1,672279,Mike Siani,9,N,,outdoor
49,STL,4/29/2024,1,571927,Steven Matz,SP,N,,outdoor
50,DET,4/29/2024,1,682985,Riley Greene,1,N,,outdoor
51,DET,4/29/2024,1,592192,Mark Canha,2,N,,outdoor
52,DET,4/29/2024,1,681481,Kerry Carpenter,3,N,,outdoor
53,DET,4/29/2024,1,679529,Spencer Torkelson,4,N,,outdoor
54,DET,4/29/2024,1,663837,Matt Vierling,5,N,,outdoor
55,DET,4/29/2024,1,690993,Colt Keith,6,N,,outdoor
56,DET,4/29/2024,1,678009,Parker Meadows,7,N,,outdoor
57,DET,4/29/2024,1,595879,Javier Baez,8,N,,outdoor
58,DET,4/29/2024,1,668670,Jake Rogers,9,N,,outdoor
59,DET,4/29/2024,1,628317,Kenta Maeda,SP,N,,outdoor
60,KC,4/29/2024,1,672580,Maikel Garcia,1,N,,outdoor
61,KC,4/29/2024,1,677951,Bobby Witt Jr.,2,N,,outdoor
62,KC,4/29/2024,1,686469,Vinnie Pasquantino,3,N,,outdoor
63,KC,4/29/2024,1,521692,Salvador Perez,4,N,,outdoor
64,KC,4/29/2024,1,592669,Hunter Renfroe,5,N,,outdoor
65,KC,4/29/2024,1,676369,Nelson Velazquez,6,N,,outdoor
66,KC,4/29/2024,1,624428,Adam Frazier,7,N,,outdoor
67,KC,4/29/2024,1,666023,Freddy Fermin,8,N,,outdoor
68,KC,4/29/2024,1,641658,Garrett Hampson,9,N,,outdoor
69,KC,4/29/2024,1,680742,Jonathan Bowlan,SP,N,,outdoor
70,TOR,4/29/2024,1,543807,George Springer,1,N,,outdoor
71,TOR,4/29/2024,1,665489,Vladimir Guerrero,2,N,,outdoor
72,TOR,4/29/2024,1,666182,Bo Bichette,3,N,,outdoor
73,TOR,4/29/2024,1,457759,Justin Turner,4,N,,outdoor
74,TOR,4/29/2024,1,662139,Daulton Varsho,5,N,,outdoor
75,TOR,4/29/2024,1,676914,Davis Schneider,6,N,,outdoor
76,TOR,4/29/2024,1,643376,Danny Jansen,7,N,,outdoor
77,TOR,4/29/2024,1,643396,Isiah Kiner-Falefa,8,N,,outdoor
78,TOR,4/29/2024,1,624415,Cavan Biggio,9,N,,outdoor
79,TOR,4/29/2024,1,684320,Yariel Rodriguez,SP,N,,outdoor
80,CHC,4/29/2024,1,663538,Nico Hoerner,1,N,,outdoor
81,CHC,4/29/2024,1,643565,Mike Tauchman,2,N,,outdoor
82,CHC,4/29/2024,1,664023,Ian Happ,3,N,,outdoor
83,CHC,4/29/2024,1,683737,Michael Busch,4,N,,outdoor
84,CHC,4/29/2024,1,666624,Christopher Morel,5,N,,outdoor
85,CHC,4/29/2024,1,621020,Dansby Swanson,6,N,,outdoor
86,CHC,4/29/2024,1,670223,Matt Mervis,7,N,,outdoor
87,CHC,4/29/2024,1,665804,Miguel Amaya,8,N,,outdoor
88,CHC,4/29/2024,1,691718,Pete Crow-Armstrong,9,N,,outdoor
89,CHC,4/29/2024,1,592791,Jameson Taillon,SP,N,,outdoor
90,NYM,4/29/2024,1,607043,Brandon Nimmo,1,N,,outdoor
91,NYM,4/29/2024,1,516782,Starling Marte,2,N,,outdoor
92,NYM,4/29/2024,1,596019,Francisco Lindor,3,N,,outdoor
