,team code, game_date, game_number, mlb id, player name, batting order, confirmed, position, weather
0,CLE,4/28/2024,1,680757,Steven Kwan,1,Y,LF,75 I LF 10-10 0% outdoor
1,CLE,4/28/2024,1,665926,Andres Gimenez,2,Y,2B,75 I LF 10-10 0% outdoor
2,CLE,4/28/2024,1,608070,Jose Ramirez,3,Y,3B,75 I LF 10-10 0% outdoor
3,CLE,4/28/2024,1,647304,Josh Naylor,4,Y,1B,75 I LF 10-10 0% outdoor
4,CLE,4/28/2024,1,681807,David Fry,5,Y,DH,75 I LF 10-10 0% outdoor
5,CLE,4/28/2024,1,686823,Will Brennan,6,Y,RF,75 I LF 10-10 0% outdoor
6,CLE,4/28/2024,1,671289,Tyler Freeman,7,Y,CF,75 I LF 10-10 0% outdoor
7,CLE,4/28/2024,1,666310,Bo Naylor,8,Y,C,75 I LF 10-10 0% outdoor
8,CLE,4/28/2024,1,677587,Brayan Rocchio,9,Y,SS,75 I LF 10-10 0% outdoor
9,CLE,4/28/2024,1,594902,Ben Lively,SP,Y,,75 I LF 10-10 0% outdoor
10,ATL,4/28/2024,1,660670,Ronald Acuna,1,Y,RF,75 I LF 10-10 0% outdoor
11,ATL,4/28/2024,1,645277,Ozzie Albies,2,Y,2B,75 I LF 10-10 0% outdoor
12,ATL,4/28/2024,1,663586,Austin Riley,3,Y,3B,75 I LF 10-10 0% outdoor
13,ATL,4/28/2024,1,621566,Matt Olson,4,Y,1B,75 I LF 10-10 0% outdoor
14,ATL,4/28/2024,1,542303,Marcell Ozuna,5,Y,DH,75 I LF 10-10 0% outdoor
15,ATL,4/28/2024,1,606115,Orlando Arcia,6,Y,SS,75 I LF 10-10 0% outdoor
16,ATL,4/28/2024,1,671739,Michael Harris,7,Y,CF,75 I LF 10-10 0% outdoor
17,ATL,4/28/2024,1,672284,Jarred Kelenic,8,Y,LF,75 I LF 10-10 0% outdoor
18,ATL,4/28/2024,1,644433,Chad Tromp,9,Y,C,75 I LF 10-10 0% outdoor
19,ATL,4/28/2024,1,693821,Bryce Elder,SP,Y,,75 I LF 10-10 0% outdoor
20,OAK,4/28/2024,1,671732,Lawrence Butler,1,Y,RF,80 O CF 6-7 6% outdoor
21,OAK,4/28/2024,1,663527,Tyler Nevin,2,Y,3B,80 O CF 6-7 6% outdoor
22,OAK,4/28/2024,1,668709,JJ Bleday,3,Y,CF,80 O CF 6-7 6% outdoor
23,OAK,4/28/2024,1,667670,Brent Rooker,4,Y,DH,80 O CF 6-7 6% outdoor
24,OAK,4/28/2024,1,664913,Seth Brown,5,Y,LF,80 O CF 6-7 6% outdoor
25,OAK,4/28/2024,1,680474,Max Schuemann,6,Y,2B,80 O CF 6-7 6% outdoor
26,OAK,4/28/2024,1,676116,Ryan Noda,7,Y,1B,80 O CF 6-7 6% outdoor
27,OAK,4/28/2024,1,687231,Darell Hernaiz,8,Y,SS,80 O CF 6-7 6% outdoor
28,OAK,4/28/2024,1,668832,Kyle McCann,9,Y,C,80 O CF 6-7 6% outdoor
29,OAK,4/28/2024,1,621112,Paul Blackburn,SP,Y,,80 O CF 6-7 6% outdoor
30,BAL,4/28/2024,1,683002,Gunnar Henderson,1,Y,SS,80 O CF 6-7 6% outdoor
31,BAL,4/28/2024,1,668939,Adley Rutschman,2,Y,C,80 O CF 6-7 6% outdoor
32,BAL,4/28/2024,1,656811,Ryan O'Hearn,3,Y,RF,80 O CF 6-7 6% outdoor
33,BAL,4/28/2024,1,623993,Anthony Santander,4,Y,DH,80 O CF 6-7 6% outdoor
34,BAL,4/28/2024,1,663624,Ryan Mountcastle,5,Y,1B,80 O CF 6-7 6% outdoor
35,BAL,4/28/2024,1,656775,Cedric Mullins,6,Y,CF,80 O CF 6-7 6% outdoor
36,BAL,4/28/2024,1,681297,Colton Cowser,7,Y,LF,80 O CF 6-7 6% outdoor
37,BAL,4/28/2024,1,602104,Ramon Urias,8,Y,3B,80 O CF 6-7 6% outdoor
38,BAL,4/28/2024,1,622761,Jorge Mateo,9,Y,2B,80 O CF 6-7 6% outdoor
39,BAL,4/28/2024,1,544150,Albert Suarez,SP,Y,,80 O CF 6-7 6% outdoor
40,LAD,4/28/2024,1,605141,Mookie Betts,1,Y,SS,79 N RL 7-10 1% outdoor
41,LAD,4/28/2024,1,660271,Shohei (H) Ohtani,2,Y,DH,79 N RL 7-10 1% outdoor
42,LAD,4/28/2024,1,518692,Freddie Freeman,3,Y,1B,79 N RL 7-10 1% outdoor
43,LAD,4/28/2024,1,606192,Teoscar Hernandez,4,Y,LF,79 N RL 7-10 1% outdoor
44,LAD,4/28/2024,1,571970,Max Muncy,5,Y,3B,79 N RL 7-10 1% outdoor
45,LAD,4/28/2024,1,681624,Andy Pages,6,Y,RF,79 N RL 7-10 1% outdoor
46,LAD,4/28/2024,1,681546,James Outman,7,Y,CF,79 N RL 7-10 1% outdoor
47,LAD,4/28/2024,1,666158,Gavin Lux,8,Y,2B,79 N RL 7-10 1% outdoor
