Game_ID,Away,Home,Time_EST,Game_Number,Home_ML,Away_ML,Home_Win_Prob,Home_EV,Away_EV,Home_Kelly,Away_Kelly,Bet_Home,Bet_Away,Away_Win_Prob,As Of,Confirmed
TB-NYY-20240420-1,TB,NYY,1:05pm,1,-125,+112,0.5606686870107612,0.009203636619370237,-0.06861761646281372,0.011504545774212796,-0.061265728984655106,1.0,0.0,0.4393313129892388,4/20/2024 23:59:36,Y
DET-MIN-20240420-1,DET,MIN,2:10pm,1,-140,+128,,,,,,,,,4/20/2024 23:59:36,Y
MIL-STL-20240420-1,MIL,STL,2:15pm,1,-136,+122,,,,,,,,,4/20/2024 23:59:36,Y
MIA-CHC-20240420-2,MIA,CHC,2:20pm,2,-134,+120,0.4981406122326016,-0.1301126622206809,0.1040906530882767,-0.17435096737571243,0.08674221090689718,0.0,1.0,0.5018593877673985,4/20/2024 23:59:36,Y
BOS-PIT-20240420-1,BOS,PIT,4:05pm,1,-115,+104,0.5192522168611102,-0.029224116303141923,-0.014467044565276033,-0.03360773374861323,-0.013778137681215271,0.0,0.0,0.4807477831388898,4/20/2024 23:59:36,Y
HOU-WAS-20240420-1,HOU,WAS,4:05pm,1,+157,-171,0.4393738246567449,0.1291907293678345,-0.11342837387578258,0.08228708876932131,-0.195096803066346,1.0,0.0,0.5606261753432551,4/20/2024 23:59:36,Y
NYM-LAD-20240420-1,NYM,LAD,4:05pm,1,-166,+150,0.5066044657791466,-0.18821212110088553,0.23842279089434182,-0.31243212102747003,0.15789588800949791,0.0,1.0,0.49339553422085336,4/20/2024 23:59:36,Y
ARI-SF-20240420-1,ARI,SF,4:05pm,1,+104,-114,,,,,,,,,4/20/2024 23:59:36,Y
CHW-PHI-20240420-1,CHW,PHI,6:05pm,1,-375,+308,0.6922308651906377,-0.12317423742519229,0.25569807002219824,-0.4619033903444712,0.08301885390331111,0.0,0.0,0.3077691348093623,4/20/2024 23:59:36,Y
OAK-CLE-20240420-1,OAK,CLE,6:10pm,1,-183,+162,,,,,,,,,4/20/2024 23:59:36,Y
LAA-CIN-20240420-1,LAA,CIN,6:40pm,1,-113,+102,0.4948706710491635,-0.06719068200467421,0.020361244480689766,-0.07592547066528187,0.019962004392833105,0.0,1.0,0.5051293289508365,4/20/2024 23:59:36,Y
BAL-KC-20240420-1,BAL,KC,7:10pm,1,+106,-116,0.4821760969360694,-0.00671724031169707,-0.03959156440279521,-0.0063370191619783675,-0.04632213035127045,0.0,0.0,0.5178239030639307,4/20/2024 23:59:36,Y
TEX-ATL-20240420-1,TEX,ATL,7:20pm,1,-136,+126,,,,,,,,,4/20/2024 23:59:36,Y
SEA-COL-20240420-1,SEA,COL,8:10pm,1,+157,-178,0.4298191178022255,0.10463513275171965,-0.10949277948886899,0.06664658137052205,-0.19489714749018677,1.0,0.0,0.5701808821977745,4/20/2024 23:59:36,Y
TOR-SD-20240420-1,TOR,SD,8:40pm,1,+110,-120,,,,,,,,,4/20/2024 23:59:36,Y
