,away,home,time,weather
0,MIL 3.7,@NYM 3.8,1:40pm,52°
1,ATL 3.7,@PHI 3.3,3:05pm,50°
2,TOR 3.8,@TB 4.2,6:50pm,
3,PIT 3.9,@MIA 4.6,7:10pm,70°          9%
4,NYY 4.3,@HOU 4.7,8:10pm,66°
5,COL 3.6,@ARI 5.4,9:40pm,67°          1%
6,BOS 3.5,@SEA 4.0,9:40pm,46°          1%
7,CLE 4.0,@OAK 3.5,9:40pm,49°         93%
8,SF 3.5,@SD 4.0,9:40pm,57°         40%
9,STL 3.6,@LAD 5.4,10:10pm,54°         99%
