,team code, game_date, game_number, mlb id, player name, batting order, confirmed, position, weather
0,MIL,3/30/2024,1,686217,Sal Frelick,1,Y,CF,56 N LR 12-14 80% outdoor
1,MIL,3/30/2024,1,661388,William Contreras,2,Y,C,56 N LR 12-14 80% outdoor
2,MIL,3/30/2024,1,592885,Christian Yelich,3,Y,LF,56 N LR 12-14 80% outdoor
3,MIL,3/30/2024,1,642715,Willy Adames,4,Y,SS,56 N LR 12-14 80% outdoor
4,MIL,3/30/2024,1,641343,Jake Bauers,5,Y,1B,56 N LR 12-14 80% outdoor
5,MIL,3/30/2024,1,656555,Rhys Hoskins,6,Y,DH,56 N LR 12-14 80% outdoor
6,MIL,3/30/2024,1,686554,Oliver Dunn,7,Y,3B,56 N LR 12-14 80% outdoor
7,MIL,3/30/2024,1,668930,Brice Turang,8,Y,2B,56 N LR 12-14 80% outdoor
8,MIL,3/30/2024,1,694192,Jackson Chourio,9,Y,RF,56 N LR 12-14 80% outdoor
9,MIL,3/30/2024,1,669084,DL Hall,SP,Y,,56 N LR 12-14 80% outdoor
10,NYM,3/30/2024,1,607043,Brandon Nimmo,1,Y,LF,56 N LR 12-14 80% outdoor
11,NYM,3/30/2024,1,596019,Francisco Lindor,2,Y,SS,56 N LR 12-14 80% outdoor
12,NYM,3/30/2024,1,624413,Peter Alonso,3,Y,1B,56 N LR 12-14 80% outdoor
13,NYM,3/30/2024,1,621438,Tyrone Taylor,4,Y,RF,56 N LR 12-14 80% outdoor
14,NYM,3/30/2024,1,516782,Starling Marte,5,Y,DH,56 N LR 12-14 80% outdoor
15,NYM,3/30/2024,1,643446,Jeff McNeil,6,Y,2B,56 N LR 12-14 80% outdoor
16,NYM,3/30/2024,1,682626,Francisco Alvarez,7,Y,C,56 N LR 12-14 80% outdoor
17,NYM,3/30/2024,1,670097,Zack Short,8,Y,3B,56 N LR 12-14 80% outdoor
18,NYM,3/30/2024,1,664056,Harrison Bader,9,Y,CF,56 N LR 12-14 80% outdoor
19,NYM,3/30/2024,1,622663,Luis Severino,SP,Y,,56 N LR 12-14 80% outdoor
20,DET,3/30/2024,1,678009,Parker Meadows,1,Y,CF,44 O RF 5-10 0% outdoor
21,DET,3/30/2024,1,679529,Spencer Torkelson,2,Y,1B,44 O RF 5-10 0% outdoor
22,DET,3/30/2024,1,682985,Riley Greene,3,Y,RF,44 O RF 5-10 0% outdoor
23,DET,3/30/2024,1,681481,Kerry Carpenter,4,Y,DH,44 O RF 5-10 0% outdoor
24,DET,3/30/2024,1,592192,Mark Canha,5,Y,LF,44 O RF 5-10 0% outdoor
25,DET,3/30/2024,1,690993,Colt Keith,6,Y,2B,44 O RF 5-10 0% outdoor
26,DET,3/30/2024,1,608348,Carson Kelly,7,Y,C,44 O RF 5-10 0% outdoor
27,DET,3/30/2024,1,595879,Javier Baez,8,Y,SS,44 O RF 5-10 0% outdoor
28,DET,3/30/2024,1,656716,Zach McKinstry,9,Y,3B,44 O RF 5-10 0% outdoor
29,DET,3/30/2024,1,628317,Kenta Maeda,SP,Y,,44 O RF 5-10 0% outdoor
30,CHW,3/30/2024,1,643217,Andrew Benintendi,1,Y,LF,44 O RF 5-10 0% outdoor
31,CHW,3/30/2024,1,660162,Yoan Moncada,2,Y,3B,44 O RF 5-10 0% outdoor
32,CHW,3/30/2024,1,673357,Luis Robert,3,Y,CF,44 O RF 5-10 0% outdoor
33,CHW,3/30/2024,1,650391,Eloy Jimenez,4,Y,DH,44 O RF 5-10 0% outdoor
34,CHW,3/30/2024,1,683734,Andrew Vaughn,5,Y,1B,44 O RF 5-10 0% outdoor
35,CHW,3/30/2024,1,666150,Dominic Fletcher,6,Y,RF,44 O RF 5-10 0% outdoor
36,CHW,3/30/2024,1,669699,Braden Shewmake,7,Y,SS,44 O RF 5-10 0% outdoor
37,CHW,3/30/2024,1,670032,Nicky Lopez,8,Y,2B,44 O RF 5-10 0% outdoor
38,CHW,3/30/2024,1,455117,Martin Maldonado,9,Y,C,44 O RF 5-10 0% outdoor
39,CHW,3/30/2024,1,647336,Mike Soroka,SP,Y,,44 O RF 5-10 0% outdoor
40,ATL,3/30/2024,1,660670,Ronald Acuna,1,Y,RF,55 N LR 5-10 54% outdoor
41,ATL,3/30/2024,1,645277,Ozzie Albies,2,Y,2B,55 N LR 5-10 54% outdoor
42,ATL,3/30/2024,1,663586,Austin Riley,3,Y,3B,55 N LR 5-10 54% outdoor
43,ATL,3/30/2024,1,621566,Matt Olson,4,Y,1B,55 N LR 5-10 54% outdoor
44,ATL,3/30/2024,1,542303,Marcell Ozuna,5,Y,DH,55 N LR 5-10 54% outdoor
45,ATL,3/30/2024,1,671739,Michael Harris,6,Y,CF,55 N LR 5-10 54% outdoor
46,ATL,3/30/2024,1,606115,Orlando Arcia,7,Y,SS,55 N LR 5-10 54% outdoor
47,ATL,3/30/2024,1,518595,Travis d'Arnaud,8,Y,C,55 N LR 5-10 54% outdoor
48,ATL,3/30/2024,1,672284,Jarred Kelenic,9,Y,LF,55 N LR 5-10 54% outdoor
49,ATL,3/30/2024,1,608331,Max Fried,SP,Y,,55 N LR 5-10 54% outdoor
50,PHI,3/30/2024,1,656941,Kyle Schwarber,1,Y,DH,55 N LR 5-10 54% outdoor
51,PHI,3/30/2024,1,607208,Trea Turner,2,Y,SS,55 N LR 5-10 54% outdoor
52,PHI,3/30/2024,1,547180,Bryce Harper,3,Y,1B,55 N LR 5-10 54% outdoor
53,PHI,3/30/2024,1,592663,JT Realmuto,4,Y,C,55 N LR 5-10 54% outdoor
54,PHI,3/30/2024,1,664761,Alec Bohm,5,Y,3B,55 N LR 5-10 54% outdoor
55,PHI,3/30/2024,1,592206,Nick Castellanos,6,Y,RF,55 N LR 5-10 54% outdoor
56,PHI,3/30/2024,1,681082,Bryson Stott,7,Y,2B,55 N LR 5-10 54% outdoor
57,PHI,3/30/2024,1,593160,Whit Merrifield,8,Y,LF,55 N LR 5-10 54% outdoor
58,PHI,3/30/2024,1,679032,Johan Rojas,9,Y,CF,55 N LR 5-10 54% outdoor
59,PHI,3/30/2024,1,605400,Aaron Nola,SP,Y,,55 N LR 5-10 54% outdoor
60,LAA,3/30/2024,1,543685,Anthony Rendon,1,Y,3B,54 I RF 3-5 61% outdoor
61,LAA,3/30/2024,1,543305,Aaron Hicks,2,Y,RF,54 I RF 3-5 61% outdoor
62,LAA,3/30/2024,1,545361,Mike Trout,3,Y,CF,54 I RF 3-5 61% outdoor
63,LAA,3/30/2024,1,621493,Taylor Ward,4,Y,LF,54 I RF 3-5 61% outdoor
64,LAA,3/30/2024,1,592273,Brandon Drury,5,Y,2B,54 I RF 3-5 61% outdoor
65,LAA,3/30/2024,1,694384,Nolan Schanuel,6,Y,1B,54 I RF 3-5 61% outdoor
66,LAA,3/30/2024,1,593934,Miguel Sano,7,Y,DH,54 I RF 3-5 61% outdoor
