Game_ID,Away,Home,Time_EST,Game_Number,Home_ML,Away_ML,Home_Win_Prob,Home_EV,Away_EV,Home_Kelly,Away_Kelly,Bet_Home,Bet_Away,Away_Win_Prob,As Of,Confirmed
ARI-STL-20240424-1,ARI,STL,1:15pm,1,-112,+102,0.5668128491041686,0.07289575009003346,-0.12496195519042064,0.08164324010083748,-0.12251172077492219,1.0,0.0,0.4331871508958314,4/24/2024 23:59:48,Y
NYM-SF-20240424-1,NYM,SF,3:45pm,1,-103,-109,0.4714158132348548,-0.0752997509624001,0.013523807650599518,-0.07831174100089609,0.014740950339153474,0.0,1.0,0.5285841867651452,4/24/2024 23:59:48,Y
BAL-LAA-20240424-1,BAL,LAA,4:07pm,1,+114,-127,0.4644861946747104,-0.0013546814493726744,-0.04282178103275014,-0.001177983869019717,-0.05438366191159268,0.0,0.0,0.5355138053252896,4/24/2024 23:59:48,Y
BOS-CLE-20240424-1,BOS,CLE,6:10pm,1,-126,+112,0.536083054790379,-0.03845420331249494,-0.011856906703507253,-0.04845229617374363,-0.010492837790714384,0.0,0.0,0.463916945209621,4/24/2024 23:59:48,Y
PHI-CIN-20240424-1,PHI,CIN,6:40pm,1,-145,+132,0.5457300805281665,-0.0779043466937876,0.05390621317465383,-0.112961302705992,0.04083804028382865,0.0,1.0,0.4542699194718335,4/24/2024 23:59:48,Y
MIL-PIT-20240424-1,MIL,PIT,6:40pm,1,+106,-117,,,,,,,,,4/24/2024 23:59:48,Y
LAD-WAS-20240424-1,LAD,WAS,6:45pm,1,+154,-174,,,,,,,,,4/24/2024 23:59:48,Y
DET-TB-20240424-1,DET,TB,6:50pm,1,-100,-110,0.48521269973695835,-0.029574600526083294,-0.017224244952375234,-0.029574600526083294,-0.018946669447612766,0.0,0.0,0.5147873002630416,4/24/2024 23:59:48,Y
OAK-NYY-20240424-1,OAK,NYY,7:05pm,1,-236,+202,0.6778446843012857,-0.03493299184223725,-0.023869393432895847,-0.08244186074767991,-0.011758321888126033,0.0,0.0,0.32215531569871425,4/24/2024 23:59:48,Y
MIA-ATL-20240424-1,MIA,ATL,7:20pm,1,-260,+220,,,,,,,,,4/24/2024 23:59:48,Y
CHW-MIN-20240424-1,CHW,MIN,7:40pm,1,-201,+179,0.5127506373707188,-0.23214954304185892,0.36429821536198725,-0.4666205815141365,0.20238789742332627,0.0,1.0,0.4872493626292812,4/24/2024 23:59:48,Y
HOU-CHC-20240424-1,HOU,CHC,7:40pm,1,-103,-107,0.49684927859728156,-0.02077278101700819,-0.030968981002171825,-0.021395964447518435,-0.033446499482345564,0.0,0.0,0.5031507214027184,4/24/2024 23:59:48,Y
TOR-KC-20240424-1,TOR,KC,7:40pm,1,+117,-134,0.4220607967189492,-0.08412807111988035,0.009237116177357452,-0.07190433429049603,0.012377735677658912,0.0,1.0,0.5779392032810509,4/24/2024 23:59:48,Y
SEA-TEX-20240424-1,SEA,TEX,8:05pm,1,-145,+129,,,,,,,,,4/24/2024 23:59:48,Y
SD-COL-20240424-1,SD,COL,8:40pm,1,+130,-142,,,,,,,,,4/24/2024 23:59:48,Y
