,away,home,time,weather
0,MIL 3.6,@PIT 3.4,12:35pm,
1,BOS,@CLE,1:10pm,
2,PHI 4.4,@CIN 3.6,1:10pm,
3,CHW 3.0,@MIN 4.5,1:10pm,
4,TOR 3.9,@KC 4.1,2:10pm,
5,HOU,@CHC,2:20pm,
6,SEA 4.6,@TEX 4.4,2:35pm,
7,SD 5.7,@COL 4.8,3:10pm,
8,LAD 4.9,@WAS 3.6,4:05pm,
9,OAK 3.2,@NYY 4.8,7:05pm,
