,away,home,time,weather
0,NYY 4.3,@BAL 4.7,6:35pm,76°         12%
1,WAS 3.9,@MIA 4.6,6:40pm,76°          26%
2,KC 3.7,@TOR 4.8,7:07pm,74°         5%
3,CHC 3.4,@NYM 4.1,7:10pm,63°         24%
4,MIN 4.2,@CHW 3.3,7:40pm,57°
5,TB 3.9,@MIL 4.1,7:40pm,53°
6,PHI 4.9,@LAA 4.1,9:38pm,68°
7,LAD 5.6,@ARI 4.9,9:40pm,79°
8,PIT 3.9,@OAK 3.6,9:40pm,59°
9,CIN 3.9,@SD 4.1,9:40pm,61°
10,ATL 3.8,@SEA 3.2,9:40pm,45°          39%
