,team code, game_date, game_number, mlb id, player name, batting order, confirmed, position, weather
0,NYY,4/30/2024,1,683011,Anthony Volpe,1,N,,outdoor
1,NYY,4/30/2024,1,665742,Juan Soto,2,N,,outdoor
2,NYY,4/30/2024,1,592450,Aaron Judge,3,N,,outdoor
3,NYY,4/30/2024,1,519317,Giancarlo Stanton,4,N,,outdoor
4,NYY,4/30/2024,1,519203,Anthony Rizzo,5,N,,outdoor
5,NYY,4/30/2024,1,650402,Gleyber Torres,6,N,,outdoor
6,NYY,4/30/2024,1,657077,Alex Verdugo,7,N,,outdoor
7,NYY,4/30/2024,1,665828,Oswaldo Cabrera,8,N,,outdoor
8,NYY,4/30/2024,1,669224,Austin Wells,9,N,,outdoor
9,NYY,4/30/2024,1,641482,Nestor Cortes,SP,N,,outdoor
10,BAL,4/30/2024,1,683002,Gunnar Henderson,1,N,,outdoor
11,BAL,4/30/2024,1,668939,Adley Rutschman,2,N,,outdoor
12,BAL,4/30/2024,1,656811,Ryan O'Hearn,3,N,,outdoor
13,BAL,4/30/2024,1,623993,Anthony Santander,4,N,,outdoor
14,BAL,4/30/2024,1,663624,Ryan Mountcastle,5,N,,outdoor
15,BAL,4/30/2024,1,656775,Cedric Mullins,6,N,,outdoor
16,BAL,4/30/2024,1,676059,Jordan Westburg,7,N,,outdoor
17,BAL,4/30/2024,1,681297,Colton Cowser,8,N,,outdoor
18,BAL,4/30/2024,1,602104,Ramon Urias,9,N,,outdoor
19,BAL,4/30/2024,1,665152,Dean Kremer,SP,N,,outdoor
20,STL,4/30/2024,1,680977,Brendan Donovan,1,Y,LF,71 N RL 9-13 73% outdoor
21,STL,4/30/2024,1,575929,Willson Contreras,2,Y,C,71 N RL 9-13 73% outdoor
22,STL,4/30/2024,1,663457,Lars Nootbaar,3,Y,RF,71 N RL 9-13 73% outdoor
23,STL,4/30/2024,1,571448,Nolan Arenado,4,Y,3B,71 N RL 9-13 73% outdoor
24,STL,4/30/2024,1,502671,Paul Goldschmidt,5,Y,DH,71 N RL 9-13 73% outdoor
25,STL,4/30/2024,1,676475,Alec Burleson,6,Y,1B,71 N RL 9-13 73% outdoor
26,STL,4/30/2024,1,669357,Nolan Gorman,7,Y,2B,71 N RL 9-13 73% outdoor
27,STL,4/30/2024,1,691026,Masyn Winn,8,Y,SS,71 N RL 9-13 73% outdoor
28,STL,4/30/2024,1,672279,Mike Siani,9,Y,CF,71 N RL 9-13 73% outdoor
29,DET,4/30/2024,1,663837,Matt Vierling,1,N,,71 N RL 9-13 73% outdoor
30,DET,4/30/2024,1,592192,Mark Canha,2,N,,71 N RL 9-13 73% outdoor
31,DET,4/30/2024,1,679529,Spencer Torkelson,3,N,,71 N RL 9-13 73% outdoor
32,DET,4/30/2024,1,682985,Riley Greene,4,N,,71 N RL 9-13 73% outdoor
33,DET,4/30/2024,1,595879,Javier Baez,5,N,,71 N RL 9-13 73% outdoor
34,DET,4/30/2024,1,672761,Wenceel Perez,6,N,,71 N RL 9-13 73% outdoor
35,DET,4/30/2024,1,668670,Jake Rogers,7,N,,71 N RL 9-13 73% outdoor
36,DET,4/30/2024,1,678009,Parker Meadows,8,N,,71 N RL 9-13 73% outdoor
37,DET,4/30/2024,1,671083,Buddy Kennedy,9,N,,71 N RL 9-13 73% outdoor
38,COL,4/30/2024,1,453568,Charlie Blackmon,1,N,,retractable
39,COL,4/30/2024,1,678662,Ezequiel Tovar,2,N,,retractable
40,COL,4/30/2024,1,641857,Ryan McMahon,3,N,,retractable
41,COL,4/30/2024,1,677647,Eddy Diaz,4,N,,retractable
42,COL,4/30/2024,1,666134,Nolan Jones,5,N,,retractable
43,COL,4/30/2024,1,686668,Brenton Doyle,6,N,,retractable
44,COL,4/30/2024,1,663898,Brendan Rodgers,7,N,,retractable
45,COL,4/30/2024,1,660707,Elehuris Montero,8,N,,retractable
46,COL,4/30/2024,1,656248,Sean Bouchard,9,N,,retractable
47,COL,4/30/2024,1,663372,Ryan Feltner,SP,N,,retractable
48,MIA,4/30/2024,1,650333,Luis Arraez,1,N,,retractable
49,MIA,4/30/2024,1,650559,Bryan De La Cruz,2,N,,retractable
50,MIA,4/30/2024,1,665862,Jazz Chisholm,3,N,,retractable
51,MIA,4/30/2024,1,605137,Josh Bell,4,N,,retractable
52,MIA,4/30/2024,1,660821,Jesus Sanchez,5,N,,retractable
53,MIA,4/30/2024,1,641313,Tim Anderson,6,N,,retractable
54,MIA,4/30/2024,1,624503,Nick Gordon,7,N,,retractable
55,MIA,4/30/2024,1,656896,Emmanuel Rivera,8,N,,retractable
56,MIA,4/30/2024,1,663743,Nicholas Fortes,9,N,,retractable
57,MIA,4/30/2024,1,682610,Roddery Munoz,SP,N,,retractable
58,STL,4/30/2024,1,680977,Brendan Donovan,1,N,,outdoor
59,STL,4/30/2024,1,575929,Willson Contreras,2,N,,outdoor
60,STL,4/30/2024,1,663457,Lars Nootbaar,3,N,,outdoor
61,STL,4/30/2024,1,571448,Nolan Arenado,4,N,,outdoor
62,STL,4/30/2024,1,502671,Paul Goldschmidt,5,N,,outdoor
63,STL,4/30/2024,1,676475,Alec Burleson,6,N,,outdoor
