Game_ID,Away,Home,Time_EST,Game_Number,Home_ML,Away_ML,Home_Win_Prob,Home_EV,Away_EV,Home_Kelly,Away_Kelly,Bet_Home,Bet_Away,Away_Win_Prob,As Of,Confirmed
NYY-BAL-20240429-1,NYY,BAL,6:35pm,1,-129,+116,0.5230867906946839,-0.07141957310788671,0.030132532099482856,-0.09213124930917385,0.025976320775416253,0.0,1.0,0.4769132093053161,4/29/2024 23:59:45,Y
WAS-MIA-20240429-1,WAS,MIA,6:40pm,1,-139,+125,0.5511311268114564,-0.052371659655121805,0.014443653406108536,-0.07279660692061932,0.01146321698897503,0.0,1.0,0.4488688731885436,4/29/2024 23:59:45,Y
KC-TOR-20240429-1,KC,TOR,7:07pm,1,-166,+149,0.5917565243601011,-0.0538982514721737,0.016526254343348423,-0.09001007995853007,0.011091445868019075,0.0,1.0,0.40824347563989893,4/29/2024 23:59:45,Y
CHC-NYM-20240429-1,CHC,NYM,7:10pm,1,-145,+129,0.5416626423037819,-0.08477691472809262,0.05417592270130156,-0.1229265263557343,0.0416737866933089,0.0,1.0,0.4583373576962181,4/29/2024 23:59:45,Y
TB-MIL-20240429-1,TB,MIL,7:40pm,1,-109,-105,0.5310273201135047,0.01820834774057334,-0.08438667260255689,0.01984709903722494,-0.08860600623268473,1.0,0.0,0.46897267988649527,4/29/2024 23:59:45,Y
MIN-CHW-20240429-1,MIN,CHW,7:40pm,1,+144,-161,,,,,,,,,4/29/2024 23:59:45,Y
PHI-LAA-20240429-1,PHI,LAA,9:38pm,1,+130,-142,,,,,,,,,4/29/2024 23:59:45,Y
ATL-SEA-20240429-1,ATL,SEA,9:40pm,1,+138,-153,0.4106424703812539,-0.022670920492615765,-0.0254414706304395,-0.01642820325551867,-0.03892545006457244,0.0,0.0,0.5893575296187461,4/29/2024 23:59:45,Y
CIN-SD-20240429-1,CIN,SD,9:40pm,1,-110,-102,0.5134056385211635,-0.019861962823233492,-0.0363523429536769,-0.02184815910555685,-0.03707938981275045,0.0,0.0,0.4865943614788365,4/29/2024 23:59:45,Y
LAD-ARI-20240429-1,LAD,ARI,9:40pm,1,+121,-136,0.45208715556764806,-0.0008873861954978857,-0.0492100640732715,-0.0007333770210726328,-0.0669256871396493,0.0,0.0,0.547912844432352,4/29/2024 23:59:45,Y
PIT-OAK-20240429-1,PIT,OAK,9:40pm,1,+115,-128,,,,,,,,,4/29/2024 23:59:45,Y
