,away,home,time,weather
0,ARI 4.2,@CIN 4.8,1:10pm,67°         49%
1,SEA 3.2,@MIN 3.3,1:10pm,64°         2%
2,SF 5.0,@COL 4.5,3:10pm,53°         64%
3,HOU 3.9,@NYY 4.6,5:05pm,60°         89%
4,CLE 4.3,@CHW 3.7,7:40pm,50°         12%
5,STL 4.0,@MIL 3.5,7:40pm,48°          15%
6,KC 4.4,@LAA 4.1,9:38pm,63°
