,away,home,time,weather
0,OAK 3.5,@DET 4.5,1:10pm,
1,CLE 3.8,@MIN 4.7,2:10pm,
2,MIA 3.9,@STL 4.6,2:15pm,
3,LAD,@CHC,4:05pm,
4,BAL 4.5,@PIT 4.0,4:05pm,
5,PHI 5.0,@WAS 4.0,4:05pm,
6,NYM 4.4,@CIN 4.6,4:10pm,
7,HOU,@TEX,7:05pm,
8,TOR 4.1,@NYY 4.4,7:05pm,
9,CHW 3.6,@KC 4.9,7:10pm,
10,SEA 3.9,@MIL 4.1,7:10pm,
11,ARI 3.9,@ATL 5.6,7:20pm,
12,TB 6.8,@COL 5.7,8:10pm,
13,SD 3.9,@SF 4.1,9:05pm,
14,BOS 4.1,@LAA 4.4,9:38pm,
