,away,home,time,weather
0,LAA 3.9,@TB 4.6,1:10pm,
1,TEX 4.4,@DET 4.6,1:10pm,64°         10%
2,CLE 4.1,@BOS 4.4,1:35pm,45°         65%
3,ARI 3.4,@SF 4.1,9:45pm,61°         1%
