Game_ID,Away,Home,Time_EST,Game_Number,Home_ML,Away_ML,Home_Win_Prob,Home_EV,Away_EV,Home_Kelly,Away_Kelly,Bet_Home,Bet_Away,Away_Win_Prob,As Of,Confirmed
CHC-PIT-20240510-1,CHC,PIT,6:40pm,1,-125,+114,0.48004091008149247,-0.13592636185331358,0.11271245242560635,-0.16990795231664196,0.0988705723031634,0.0,1.0,0.5199590899185076,5/10/2024 23:59:47,Y
HOU-DET-20240510-1,HOU,DET,6:40pm,1,+127,-139,0.4618791229468455,0.05308440031880768,-0.0747418013258711,0.0414721877490685,-0.10389110384296084,1.0,0.0,0.5381208770531545,5/10/2024 23:59:47,Y
NYY-TB-20240510-1,NYY,TB,6:50pm,1,+111,-123,0.49324668357098495,0.04075050233477839,-0.08125211736853377,0.03671216426556611,-0.09994010436329648,1.0,0.0,0.506753316429015,5/10/2024 23:59:47,Y
ARI-BAL-20240510-1,ARI,BAL,7:05pm,1,-131,+117,0.5409236872831119,-0.04615746746260435,-0.0038044014043528973,-0.060466282376011725,-0.0032516251319255536,0.0,0.0,0.4590763127168881,5/10/2024 23:59:47,Y
MIN-TOR-20240510-1,MIN,TOR,7:07pm,1,-110,-100,0.5142157316808625,-0.018315421336535354,-0.028431463361725084,-0.0201469634701889,-0.028431463361725084,0.0,0.0,0.48578426831913746,5/10/2024 23:59:47,Y
ATL-NYM-20240510-1,ATL,NYM,7:10pm,1,+127,-139,0.40705624756238273,-0.07191175555776752,0.016475004178772623,-0.05618105902950588,0.02306500585028159,0.0,1.0,0.5929437524376173,5/10/2024 23:59:47,Y
PHI-MIA-20240510-1,PHI,MIA,7:10pm,1,+170,-190,0.44791449053093063,0.20936912443351285,-0.15734316975773638,0.12315830849030167,-0.2989520225396991,1.0,0.0,0.5520855094690693,5/10/2024 23:59:47,Y
WAS-BOS-20240510-1,WAS,BOS,7:10pm,1,-215,+187,0.7282049419488006,0.06690491494824269,-0.21994818339305766,0.1438455671387218,-0.11761934940805222,1.0,0.0,0.2717950580511994,5/10/2024 23:59:47,Y
CLE-CHW-20240510-1,CLE,CHW,7:40pm,1,-113,+102,0.5174036732753212,-0.028733455430537347,-0.025155420016148844,-0.03275613919081257,-0.024662176486420436,0.0,0.0,0.4825963267246788,5/10/2024 23:59:47,Y
STL-MIL-20240510-1,STL,MIL,8:10pm,1,-120,+110,0.47859625854335164,-0.1258696434869362,0.09494785705896158,-0.15230226861919277,0.08631623368996506,0.0,1.0,0.5214037414566484,5/10/2024 23:59:47,Y
TEX-COL-20240510-1,TEX,COL,8:40pm,1,+166,-187,0.43492113302538365,0.15689021384752067,-0.1327399207394927,0.0945121770165787,-0.24822365178285127,1.0,0.0,0.5650788669746163,5/10/2024 23:59:47,Y
KC-LAA-20240510-1,KC,LAA,9:38pm,1,+106,-116,,,,,,,,,5/10/2024 23:59:47,Y
LAD-SD-20240510-1,LAD,SD,9:40pm,1,+157,-176,0.3987322115719964,0.024741783740030887,-0.05903289607594919,0.01575909792358655,-0.10448822605442995,1.0,0.0,0.6012677884280035,5/10/2024 23:59:47,Y
OAK-SEA-20240510-1,OAK,SEA,9:40pm,1,-153,+138,0.5726671919047605,-0.05304052580454649,0.01705208326667007,-0.08115200448095614,0.012356582077297153,0.0,1.0,0.42733280809523955,5/10/2024 23:59:47,Y
CIN-SF-20240510-1,CIN,SF,10:15pm,1,-137,+125,0.5546920670797055,-0.04042321242415903,0.006395928399865358,-0.055379801021097866,0.005076133650686793,0.0,1.0,0.44530793292029447,5/10/2024 23:59:47,Y
