,team code, game_date, game_number, mlb id, player name, batting order, confirmed, position, weather
0,PIT,4/12/2024,1,656582,Connor Joe,1,Y,1B,55 O RF 15-15 44% outdoor
1,PIT,4/12/2024,1,668804,Bryan Reynolds,2,Y,LF,55 O RF 15-15 44% outdoor
2,PIT,4/12/2024,1,663647,Ke'Bryan Hayes,3,Y,3B,55 O RF 15-15 44% outdoor
3,PIT,4/12/2024,1,658668,Edward Olivares,4,Y,RF,55 O RF 15-15 44% outdoor
4,PIT,4/12/2024,1,457705,Andrew McCutchen,5,Y,DH,55 O RF 15-15 44% outdoor
5,PIT,4/12/2024,1,665833,Oneil Cruz,6,Y,SS,55 O RF 15-15 44% outdoor
6,PIT,4/12/2024,1,572191,Michael Taylor,7,Y,CF,55 O RF 15-15 44% outdoor
7,PIT,4/12/2024,1,669707,Jared Triolo,8,Y,2B,55 O RF 15-15 44% outdoor
8,PIT,4/12/2024,1,680779,Henry Davis,9,Y,C,55 O RF 15-15 44% outdoor
9,PIT,4/12/2024,1,663559,Bailey Falter,SP,Y,,55 O RF 15-15 44% outdoor
10,PHI,4/12/2024,1,656941,Kyle Schwarber,1,Y,DH,55 O RF 15-15 44% outdoor
11,PHI,4/12/2024,1,607208,Trea Turner,2,Y,SS,55 O RF 15-15 44% outdoor
12,PHI,4/12/2024,1,547180,Bryce Harper,3,Y,1B,55 O RF 15-15 44% outdoor
13,PHI,4/12/2024,1,592663,JT Realmuto,4,Y,C,55 O RF 15-15 44% outdoor
14,PHI,4/12/2024,1,664761,Alec Bohm,5,Y,3B,55 O RF 15-15 44% outdoor
15,PHI,4/12/2024,1,669016,Brandon Marsh,6,Y,CF,55 O RF 15-15 44% outdoor
16,PHI,4/12/2024,1,592206,Nick Castellanos,7,Y,RF,55 O RF 15-15 44% outdoor
17,PHI,4/12/2024,1,681082,Bryson Stott,8,Y,2B,55 O RF 15-15 44% outdoor
18,PHI,4/12/2024,1,593160,Whit Merrifield,9,Y,LF,55 O RF 15-15 44% outdoor
19,PHI,4/12/2024,1,650911,Cristopher Sanchez,SP,Y,,55 O RF 15-15 44% outdoor
20,MIN,4/12/2024,1,622534,Manuel Margot,1,Y,RF,44 O LF 22-23 24% outdoor
21,MIN,4/12/2024,1,621043,Carlos Correa,2,Y,SS,44 O LF 22-23 24% outdoor
22,MIN,4/12/2024,1,621439,Byron Buxton,3,Y,CF,44 O LF 22-23 24% outdoor
23,MIN,4/12/2024,1,680777,Ryan Jeffers,4,Y,C,44 O LF 22-23 24% outdoor
24,MIN,4/12/2024,1,669304,Jose Miranda,5,Y,DH,44 O LF 22-23 24% outdoor
25,MIN,4/12/2024,1,571657,Kyle Farmer,6,Y,3B,44 O LF 22-23 24% outdoor
26,MIN,4/12/2024,1,668885,Austin Martin,7,Y,LF,44 O LF 22-23 24% outdoor
27,MIN,4/12/2024,1,467793,Carlos Santana,8,Y,1B,44 O LF 22-23 24% outdoor
28,MIN,4/12/2024,1,666397,Edouard Julien,9,Y,2B,44 O LF 22-23 24% outdoor
29,MIN,4/12/2024,1,641154,Pablo Lopez,SP,Y,,44 O LF 22-23 24% outdoor
30,DET,4/12/2024,1,682985,Riley Greene,1,Y,LF,44 O LF 22-23 24% outdoor
31,DET,4/12/2024,1,592192,Mark Canha,2,Y,RF,44 O LF 22-23 24% outdoor
32,DET,4/12/2024,1,679529,Spencer Torkelson,3,Y,1B,44 O LF 22-23 24% outdoor
33,DET,4/12/2024,1,681481,Kerry Carpenter,4,Y,DH,44 O LF 22-23 24% outdoor
34,DET,4/12/2024,1,690993,Colt Keith,5,Y,2B,44 O LF 22-23 24% outdoor
35,DET,4/12/2024,1,570482,Giovanny Urshela,6,Y,3B,44 O LF 22-23 24% outdoor
36,DET,4/12/2024,1,678009,Parker Meadows,7,Y,CF,44 O LF 22-23 24% outdoor
37,DET,4/12/2024,1,595879,Javier Baez,8,Y,SS,44 O LF 22-23 24% outdoor
38,DET,4/12/2024,1,668670,Jake Rogers,9,Y,C,44 O LF 22-23 24% outdoor
39,DET,4/12/2024,1,669373,Tarik Skubal,SP,Y,,44 O LF 22-23 24% outdoor
40,SF,4/12/2024,1,808982,Jung Hoo Lee,1,Y,CF,dome 
41,SF,4/12/2024,1,664774,LaMonte Wade,2,Y,1B,dome 
42,SF,4/12/2024,1,624585,Jorge Soler,3,Y,DH,dome 
43,SF,4/12/2024,1,624424,Michael Conforto,4,Y,LF,dome 
44,SF,4/12/2024,1,656305,Matt Chapman,5,Y,3B,dome 
45,SF,4/12/2024,1,642731,Thairo Estrada,6,Y,2B,dome 
46,SF,4/12/2024,1,573262,Mike Yastrzemski,7,Y,RF,dome 
47,SF,4/12/2024,1,672275,Patrick Bailey,8,Y,C,dome 
48,SF,4/12/2024,1,605113,Nick Ahmed,9,Y,SS,dome 
49,SF,4/12/2024,1,676775,Keaton Winn,SP,Y,,dome 
50,TB,4/12/2024,1,650490,Yandy Diaz,1,Y,1B,dome 
51,TB,4/12/2024,1,668227,Randy Arozarena,2,Y,LF,dome 
52,TB,4/12/2024,1,680700,Richie Palacios,3,Y,RF,dome 
53,TB,4/12/2024,1,670623,Isaac Paredes,4,Y,3B,dome 
54,TB,4/12/2024,1,623912,Harold Ramirez,5,Y,DH,dome 
55,TB,4/12/2024,1,642708,Amed Rosario,6,Y,2B,dome 
56,TB,4/12/2024,1,676609,Jose Caballero,7,Y,SS,dome 
57,TB,4/12/2024,1,642350,Jose Siri,8,Y,CF,dome 
58,TB,4/12/2024,1,666163,Ben Rortvedt,9,Y,C,dome 
59,TB,4/12/2024,1,621097,Jacob Waguespack,SP,Y,,dome 
60,MIL,4/12/2024,1,694192,Jackson Chourio,1,Y,RF,56 O RF 16-20 50% outdoor
61,MIL,4/12/2024,1,661388,William Contreras,2,Y,C,56 O RF 16-20 50% outdoor
62,MIL,4/12/2024,1,592885,Christian Yelich,3,Y,LF,56 O RF 16-20 50% outdoor
63,MIL,4/12/2024,1,642715,Willy Adames,4,Y,SS,56 O RF 16-20 50% outdoor
64,MIL,4/12/2024,1,686217,Sal Frelick,5,Y,CF,56 O RF 16-20 50% outdoor
65,MIL,4/12/2024,1,656555,Rhys Hoskins,6,Y,1B,56 O RF 16-20 50% outdoor
66,MIL,4/12/2024,1,596142,Gary Sanchez,7,Y,DH,56 O RF 16-20 50% outdoor
67,MIL,4/12/2024,1,655316,Andruw Monasterio,8,Y,2B,56 O RF 16-20 50% outdoor
68,MIL,4/12/2024,1,687401,Joey Ortiz,9,Y,3B,56 O RF 16-20 50% outdoor
69,MIL,4/12/2024,1,642547,Freddy Peralta,SP,Y,,56 O RF 16-20 50% outdoor
70,BAL,4/12/2024,1,683002,Gunnar Henderson,1,Y,SS,56 O RF 16-20 50% outdoor
71,BAL,4/12/2024,1,681297,Colton Cowser,2,Y,RF,56 O RF 16-20 50% outdoor
72,BAL,4/12/2024,1,623993,Anthony Santander,3,Y,DH,56 O RF 16-20 50% outdoor
73,BAL,4/12/2024,1,656811,Ryan O'Hearn,4,Y,1B,56 O RF 16-20 50% outdoor
74,BAL,4/12/2024,1,656775,Cedric Mullins,5,Y,CF,56 O RF 16-20 50% outdoor
75,BAL,4/12/2024,1,676059,Jordan Westburg,6,Y,3B,56 O RF 16-20 50% outdoor
76,BAL,4/12/2024,1,669720,Austin Hays,7,Y,LF,56 O RF 16-20 50% outdoor
77,BAL,4/12/2024,1,702616,Jackson Holliday,8,Y,2B,56 O RF 16-20 50% outdoor
78,BAL,4/12/2024,1,543510,James McCann,9,Y,C,56 O RF 16-20 50% outdoor
79,BAL,4/12/2024,1,669330,Tyler Wells,SP,Y,,56 O RF 16-20 50% outdoor
80,COL,4/12/2024,1,678662,Ezequiel Tovar,1,Y,SS,67 I LF 9-10 0% outdoor
81,COL,4/12/2024,1,641857,Ryan McMahon,2,Y,3B,67 I LF 9-10 0% outdoor
82,COL,4/12/2024,1,592178,Kris Bryant,3,Y,1B,67 I LF 9-10 0% outdoor
83,COL,4/12/2024,1,677647,Eddy Diaz,4,Y,C,67 I LF 9-10 0% outdoor
84,COL,4/12/2024,1,666134,Nolan Jones,5,Y,LF,67 I LF 9-10 0% outdoor
85,COL,4/12/2024,1,660707,Elehuris Montero,6,Y,1B,67 I LF 9-10 0% outdoor
86,COL,4/12/2024,1,663898,Brendan Rodgers,7,Y,2B,67 I LF 9-10 0% outdoor
87,COL,4/12/2024,1,669911,Mike Toglia,8,Y,1B,67 I LF 9-10 0% outdoor
88,COL,4/12/2024,1,686668,Brenton Doyle,9,Y,CF,67 I LF 9-10 0% outdoor
89,COL,4/12/2024,1,663372,Ryan Feltner,SP,Y,,67 I LF 9-10 0% outdoor
90,TOR,4/12/2024,1,543807,George Springer,1,Y,RF,67 I LF 9-10 0% outdoor
91,TOR,4/12/2024,1,665489,Vladimir Guerrero,2,Y,1B,67 I LF 9-10 0% outdoor
92,TOR,4/12/2024,1,666182,Bo Bichette,3,Y,SS,67 I LF 9-10 0% outdoor
93,TOR,4/12/2024,1,457759,Justin Turner,4,Y,DH,67 I LF 9-10 0% outdoor
94,TOR,4/12/2024,1,624415,Cavan Biggio,5,Y,2B,67 I LF 9-10 0% outdoor
95,TOR,4/12/2024,1,672386,Alejandro Kirk,6,Y,C,67 I LF 9-10 0% outdoor
96,TOR,4/12/2024,1,662139,Daulton Varsho,7,Y,LF,67 I LF 9-10 0% outdoor
97,TOR,4/12/2024,1,643396,Isiah Kiner-Falefa,8,Y,3B,67 I LF 9-10 0% outdoor
98,TOR,4/12/2024,1,595281,Kevin Kiermaier,9,Y,CF,67 I LF 9-10 0% outdoor
99,TOR,4/12/2024,1,592332,Kevin Gausman,SP,Y,,67 I LF 9-10 0% outdoor
100,ATL,4/12/2024,1,660670,Ronald Acuna,1,Y,RF,71 N LR 6-7 0%  retractable
101,ATL,4/12/2024,1,645277,Ozzie Albies,2,Y,2B,71 N LR 6-7 0%  retractable
102,ATL,4/12/2024,1,663586,Austin Riley,3,Y,3B,71 N LR 6-7 0%  retractable
103,ATL,4/12/2024,1,621566,Matt Olson,4,Y,1B,71 N LR 6-7 0%  retractable
104,ATL,4/12/2024,1,542303,Marcell Ozuna,5,Y,DH,71 N LR 6-7 0%  retractable
105,ATL,4/12/2024,1,594807,Adam Duvall,6,Y,LF,71 N LR 6-7 0%  retractable
106,ATL,4/12/2024,1,671739,Michael Harris,7,Y,CF,71 N LR 6-7 0%  retractable
107,ATL,4/12/2024,1,606115,Orlando Arcia,8,Y,SS,71 N LR 6-7 0%  retractable
108,ATL,4/12/2024,1,518595,Travis d'Arnaud,9,Y,C,71 N LR 6-7 0%  retractable
109,ATL,4/12/2024,1,608331,Max Fried,SP,Y,,71 N LR 6-7 0%  retractable
110,MIA,4/12/2024,1,650333,Luis Arraez,1,Y,2B,71 N LR 6-7 0%  retractable
111,MIA,4/12/2024,1,605137,Josh Bell,2,Y,DH,71 N LR 6-7 0%  retractable
112,MIA,4/12/2024,1,669394,Jake Burger,3,Y,1B,71 N LR 6-7 0%  retractable
113,MIA,4/12/2024,1,650559,Bryan De La Cruz,4,Y,LF,71 N LR 6-7 0%  retractable
114,MIA,4/12/2024,1,665862,Jazz Chisholm,5,Y,CF,71 N LR 6-7 0%  retractable
115,MIA,4/12/2024,1,541645,Avisail Garcia,6,Y,RF,71 N LR 6-7 0%  retractable
116,MIA,4/12/2024,1,656896,Emmanuel Rivera,7,Y,3B,71 N LR 6-7 0%  retractable
117,MIA,4/12/2024,1,663743,Nicholas Fortes,8,Y,C,71 N LR 6-7 0%  retractable
118,MIA,4/12/2024,1,660644,Vidal Brujan,9,Y,SS,71 N LR 6-7 0%  retractable
119,MIA,4/12/2024,1,669432,Trevor Rogers,SP,Y,,71 N LR 6-7 0%  retractable
120,KC,4/12/2024,1,672580,Maikel Garcia,1,Y,3B,54 O CF 14-15 19% outdoor
121,KC,4/12/2024,1,677951,Bobby Witt Jr.,2,Y,SS,54 O CF 14-15 19% outdoor
122,KC,4/12/2024,1,686469,Vinnie Pasquantino,3,Y,1B,54 O CF 14-15 19% outdoor
123,KC,4/12/2024,1,521692,Salvador Perez,4,Y,C,54 O CF 14-15 19% outdoor
124,KC,4/12/2024,1,669004,MJ Melendez,5,Y,LF,54 O CF 14-15 19% outdoor
125,KC,4/12/2024,1,676369,Nelson Velazquez,6,Y,DH,54 O CF 14-15 19% outdoor
