,away,home,time,weather
0,NYM 4.4,@ATL 5.6,12:20pm,64°         45%
1,HOU 4.4,@KC 4.1,2:10pm,62°         2%
2,OAK 4.0,@TEX 5.5,2:35pm,72°
3,PIT 4.5,@PHI 5.0,6:40pm,65°         98%
4,BAL 4.4,@BOS 4.1,7:10pm,56°         100%
