,away,home,time,weather
0,CHW,@CLE,5:10pm,
1,MIA 3.6,@NYY 4.4,6:05pm,
2,DET 4.1,@PIT 4.4,6:40pm,
3,MIL 4.7,@CIN 4.8,6:40pm,
4,SEA 3.9,@TOR 4.1,7:07pm,
5,NYM 4.1,@ATL 5.9,7:20pm,
6,LAD 4.6,@MIN 3.9,7:40pm,
7,PHI 4.4,@STL 4.6,7:45pm,
8,HOU 5.3,@TEX 4.7,8:05pm,
9,ARI 6.2,@COL 4.8,8:40pm,
10,TB 4.5,@LAA 4.0,9:38pm,
11,CHC 3.5,@SD 4.0,9:40pm,
12,WAS 3.2,@SF 4.8,9:45pm,
