,team code, game_date, game_number, mlb id, player name, batting order, confirmed, position, weather
0,ARI,4/7/2024,1,606466,Ketel Marte,1,N,,outdoor
1,ARI,4/7/2024,1,682998,Corbin Carroll,2,N,,outdoor
2,ARI,4/7/2024,1,666971,Lourdes Gurriel,3,N,,outdoor
3,ARI,4/7/2024,1,572233,Christian Walker,4,N,,outdoor
4,ARI,4/7/2024,1,672515,Gabriel Moreno,5,N,,outdoor
5,ARI,4/7/2024,1,553993,Eugenio Suarez,6,N,,outdoor
6,ARI,4/7/2024,1,677942,Blaze Alexander,7,N,,outdoor
7,ARI,4/7/2024,1,545341,Randal Grichuk,8,N,,outdoor
8,ARI,4/7/2024,1,672695,Geraldo Perdomo,9,N,,outdoor
9,ARI,4/7/2024,1,669194,Ryne Nelson,SP,N,,outdoor
10,ATL,4/7/2024,1,660670,Ronald Acuna,1,N,,outdoor
11,ATL,4/7/2024,1,645277,Ozzie Albies,2,N,,outdoor
12,ATL,4/7/2024,1,663586,Austin Riley,3,N,,outdoor
13,ATL,4/7/2024,1,621566,Matt Olson,4,N,,outdoor
14,ATL,4/7/2024,1,542303,Marcell Ozuna,5,N,,outdoor
15,ATL,4/7/2024,1,671739,Michael Harris,6,N,,outdoor
16,ATL,4/7/2024,1,606115,Orlando Arcia,7,N,,outdoor
17,ATL,4/7/2024,1,518595,Travis d'Arnaud,8,N,,outdoor
18,ATL,4/7/2024,1,672284,Jarred Kelenic,9,N,,outdoor
19,ATL,4/7/2024,1,519242,Chris Sale,SP,N,,outdoor
20,TOR,4/7/2024,1,543807,George Springer,1,N,,outdoor
21,TOR,4/7/2024,1,665489,Vladimir Guerrero,2,N,,outdoor
22,TOR,4/7/2024,1,666182,Bo Bichette,3,N,,outdoor
23,TOR,4/7/2024,1,457759,Justin Turner,4,N,,outdoor
24,TOR,4/7/2024,1,662139,Daulton Varsho,5,N,,outdoor
25,TOR,4/7/2024,1,672386,Alejandro Kirk,6,N,,outdoor
26,TOR,4/7/2024,1,595281,Kevin Kiermaier,7,N,,outdoor
27,TOR,4/7/2024,1,643396,Isiah Kiner-Falefa,8,N,,outdoor
28,TOR,4/7/2024,1,624415,Cavan Biggio,9,N,,outdoor
29,TOR,4/7/2024,1,670102,Bowden Francis,SP,N,,outdoor
30,NYY,4/7/2024,1,650402,Gleyber Torres,1,N,,outdoor
