Game_ID,Away,Home,Time_EST,Game_Number,Home_ML,Away_ML,Home_Win_Prob,Home_EV,Away_EV,Bet_Home,Bet_Away,Away_Win_Prob,As Of,Confirmed
ATL-PHI-20240329-1,ATL,PHI,3:05pm,1,+118,-128,0.58426106,0.2736891102790834,-0.2594650126993656,1,0,0.41573894,3/29/2024 18:39:58,Y
PIT-MIA-20240329-1,PIT,MIA,7:10pm,1,-137,+125,0.44447985,-0.2334333269492439,0.24992039799690247,0,1,0.5555202,3/29/2024 18:39:58,Y
NYY-HOU-20240329-1,NYY,HOU,8:10pm,1,-118,+108,0.3440222,-0.3644335360850318,0.36443379402160647,0,1,0.6559778,3/29/2024 18:39:58,Y
BOS-SEA-20240329-1,BOS,SEA,9:40pm,1,-136,+125,0.57028085,-0.010394995703416676,-0.0331319123506546,0,0,0.42971915,3/29/2024 18:39:58,Y
COL-ARI-20240329-1,COL,ARI,9:40pm,1,-237,+200,0.59764457,-0.1501847289282563,0.20706629753112793,0,0,0.40235543,3/29/2024 18:39:58,Y
