Game_ID,Away,Home,Time_EST,Game_Number,Home_ML,Away_ML,Home_Win_Prob,Home_EV,Away_EV,Home_Kelly,Away_Kelly,Bet_Home,Bet_Away,Away_Win_Prob,As Of,Confirmed
SF-PHI-20240506-1,SF,PHI,4:05pm,1,-223,+197,0.652286578700865,-0.055208229056594615,0.032708861258430866,-0.123114350796206,0.01660348287229993,0.0,1.0,0.34771342129913496,5/6/2024 23:59:36,Y
DET-CLE-20240506-1,DET,CLE,6:10pm,1,-109,-103,0.5505538979754866,0.05564921721905236,-0.1141984591167357,0.060657646768767066,-0.11762441289023777,1.0,0.0,0.4494461020245134,5/6/2024 23:59:36,Y
LAA-PIT-20240506-1,LAA,PIT,6:40pm,1,-160,+147,0.5831174173928462,-0.05243419673662497,0.029699979039670032,-0.08389471477859996,0.02020406737392519,0.0,1.0,0.41688258260715383,5/6/2024 23:59:36,Y
CHW-TB-20240506-1,CHW,TB,6:50pm,1,-153,+138,0.533530944890304,-0.11775601923368045,0.11019635116107651,-0.18016670942753113,0.07985242837759168,0.0,1.0,0.46646905510969605,5/6/2024 23:59:36,Y
MIL-KC-20240506-1,MIL,KC,7:10pm,1,-132,+121,0.519533577719621,-0.08688037855339331,0.06183079323963747,-0.11468209969047917,0.05109982912366733,0.0,1.0,0.48046642228037895,5/6/2024 23:59:36,Y
SEA-MIN-20240506-1,SEA,MIN,7:40pm,1,+111,-124,0.4332448132329328,-0.08585344407851175,0.023815821256637504,-0.07734544511577633,0.029531618358230444,0.0,1.0,0.5667551867670673,5/6/2024 23:59:36,Y
SD-CHC-20240506-1,SD,CHC,7:40pm,1,-107,-103,,,,,,,,,5/6/2024 23:59:36,Y
NYM-STL-20240506-1,NYM,STL,7:45pm,1,-130,+120,0.5144128713424471,-0.08988491993259368,0.06829168304661659,-0.11685039591237179,0.056909735872180484,0.0,1.0,0.48558712865755294,5/6/2024 23:59:36,Y
TEX-OAK-20240506-1,TEX,OAK,9:40pm,1,+123,-134,0.4025895428883606,-0.1022253193589559,0.04323915644868376,-0.08311001573898853,0.05794046964123624,0.0,1.0,0.5974104571116394,5/6/2024 23:59:36,Y
MIA-LAD-20240506-1,MIA,LAD,10:10pm,1,-326,+268,0.6873086893787712,-0.10250516708032009,0.15070402308612196,-0.3351918963526466,0.05623284443512013,0.0,0.0,0.3126913106212288,5/6/2024 23:59:36,Y
