,team code, game_date, game_number, mlb id, player name, batting order, confirmed, position, weather
0,TEX,4/18/2024,1,543760,Marcus Semien,1,N,,outdoor
1,TEX,4/18/2024,1,608369,Corey Seager,2,N,,outdoor
2,TEX,4/18/2024,1,694497,Evan Carter,3,N,,outdoor
3,TEX,4/18/2024,1,666969,Adolis Garcia,4,N,,outdoor
4,TEX,4/18/2024,1,669701,Josh Smith,5,N,,outdoor
5,TEX,4/18/2024,1,694671,Wyatt Langford,6,N,,outdoor
6,TEX,4/18/2024,1,641680,Jonah Heim,7,N,,outdoor
7,TEX,4/18/2024,1,665120,Jared Walsh,8,N,,outdoor
8,TEX,4/18/2024,1,665750,Leody Taveras,9,N,,outdoor
9,TEX,4/18/2024,1,683004,Jack Leiter,SP,N,,outdoor
10,DET,4/18/2024,1,663837,Matt Vierling,1,N,,outdoor
11,DET,4/18/2024,1,592192,Mark Canha,2,N,,outdoor
12,DET,4/18/2024,1,679529,Spencer Torkelson,3,N,,outdoor
13,DET,4/18/2024,1,682985,Riley Greene,4,N,,outdoor
14,DET,4/18/2024,1,570482,Giovanny Urshela,5,N,,outdoor
15,DET,4/18/2024,1,595879,Javier Baez,6,N,,outdoor
16,DET,4/18/2024,1,672761,Wenceel Perez,7,N,,outdoor
17,DET,4/18/2024,1,668670,Jake Rogers,8,N,,outdoor
18,DET,4/18/2024,1,678009,Parker Meadows,9,N,,outdoor
19,DET,4/18/2024,1,628317,Kenta Maeda,SP,N,,outdoor
20,LAA,4/18/2024,1,543685,Anthony Rendon,1,N,,dome 
21,LAA,4/18/2024,1,694384,Nolan Schanuel,2,N,,dome 
22,LAA,4/18/2024,1,545361,Mike Trout,3,N,,dome 
23,LAA,4/18/2024,1,621493,Taylor Ward,4,N,,dome 
24,LAA,4/18/2024,1,543305,Aaron Hicks,5,N,,dome 
25,LAA,4/18/2024,1,592273,Brandon Drury,6,N,,dome 
26,LAA,4/18/2024,1,666160,Mickey Moniak,7,N,,dome 
27,LAA,4/18/2024,1,681351,Logan O'Hoppe,8,N,,dome 
28,LAA,4/18/2024,1,687263,Zach Neto,9,N,,dome 
29,LAA,4/18/2024,1,656288,Griffin Canning,SP,N,,dome 
30,TB,4/18/2024,1,650490,Yandy Diaz,1,N,,dome 
31,TB,4/18/2024,1,668227,Randy Arozarena,2,N,,dome 
32,TB,4/18/2024,1,680700,Richie Palacios,3,N,,dome 
33,TB,4/18/2024,1,670623,Isaac Paredes,4,N,,dome 
34,TB,4/18/2024,1,623912,Harold Ramirez,5,N,,dome 
35,TB,4/18/2024,1,678554,Curtis Mead,6,N,,dome 
36,TB,4/18/2024,1,676609,Jose Caballero,7,N,,dome 
37,TB,4/18/2024,1,642350,Jose Siri,8,N,,dome 
38,TB,4/18/2024,1,666163,Ben Rortvedt,9,N,,dome 
39,TB,4/18/2024,1,686752,Ryan Pepiot,SP,N,,dome 
40,CLE,4/18/2024,1,680757,Steven Kwan,1,N,,outdoor
41,CLE,4/18/2024,1,665926,Andres Gimenez,2,N,,outdoor
42,CLE,4/18/2024,1,608070,Jose Ramirez,3,N,,outdoor
43,CLE,4/18/2024,1,647304,Josh Naylor,4,N,,outdoor
44,CLE,4/18/2024,1,671289,Tyler Freeman,5,N,,outdoor
45,CLE,4/18/2024,1,664314,Estevan Florial,6,N,,outdoor
46,CLE,4/18/2024,1,657656,Ramon Laureano,7,N,,outdoor
47,CLE,4/18/2024,1,666310,Bo Naylor,8,N,,outdoor
48,CLE,4/18/2024,1,677587,Brayan Rocchio,9,N,,outdoor
49,CLE,4/18/2024,1,471911,Carlos Carrasco,SP,N,,outdoor
50,BOS,4/18/2024,1,680776,Jarren Duran,1,N,,outdoor
51,BOS,4/18/2024,1,646240,Rafael Devers,2,N,,outdoor
52,BOS,4/18/2024,1,641933,Tyler O'Neill,3,N,,outdoor
53,BOS,4/18/2024,1,671213,Triston Casas,4,N,,outdoor
54,BOS,4/18/2024,1,807799,Masataka Yoshida,5,N,,outdoor
55,BOS,4/18/2024,1,677800,Wilyer Abreu,6,N,,outdoor
56,BOS,4/18/2024,1,665839,Enmanuel Valdez,7,N,,outdoor
57,BOS,4/18/2024,1,624512,Reese McGuire,8,N,,outdoor
58,BOS,4/18/2024,1,678882,Ceddanne Rafaela,9,N,,outdoor
59,BOS,4/18/2024,1,681867,Cooper Criswell,SP,N,,outdoor
60,MIA,4/18/2024,1,650333,Luis Arraez,1,N,,outdoor
61,MIA,4/18/2024,1,665862,Jazz Chisholm,2,N,,outdoor
62,MIA,4/18/2024,1,650559,Bryan De La Cruz,3,N,,outdoor
63,MIA,4/18/2024,1,605137,Josh Bell,4,N,,outdoor
64,MIA,4/18/2024,1,660821,Jesus Sanchez,5,N,,outdoor
65,MIA,4/18/2024,1,641313,Tim Anderson,6,N,,outdoor
66,MIA,4/18/2024,1,624503,Nick Gordon,7,N,,outdoor
67,MIA,4/18/2024,1,656896,Emmanuel Rivera,8,N,,outdoor
68,MIA,4/18/2024,1,663743,Nicholas Fortes,9,N,,outdoor
69,MIA,4/18/2024,1,640462,A.J. Puk,SP,N,,outdoor
70,CHC,4/18/2024,1,663538,Nico Hoerner,1,N,,outdoor
71,CHC,4/18/2024,1,664023,Ian Happ,2,N,,outdoor
72,CHC,4/18/2024,1,641355,Cody Bellinger,3,N,,outdoor
73,CHC,4/18/2024,1,666624,Christopher Morel,4,N,,outdoor
74,CHC,4/18/2024,1,621020,Dansby Swanson,5,N,,outdoor
75,CHC,4/18/2024,1,663611,Nick Madrigal,6,N,,outdoor
76,CHC,4/18/2024,1,643265,Garrett Cooper,7,N,,outdoor
77,CHC,4/18/2024,1,672744,Alexander Canario,8,N,,outdoor
78,CHC,4/18/2024,1,665804,Miguel Amaya,9,N,,outdoor
79,CHC,4/18/2024,1,592791,Jameson Taillon,SP,N,,outdoor
80,ARI,4/18/2024,1,606466,Ketel Marte,1,N,,outdoor
81,ARI,4/18/2024,1,682998,Corbin Carroll,2,N,,outdoor
82,ARI,4/18/2024,1,666971,Lourdes Gurriel,3,N,,outdoor
83,ARI,4/18/2024,1,572233,Christian Walker,4,N,,outdoor
84,ARI,4/18/2024,1,592626,Joc Pederson,5,N,,outdoor
85,ARI,4/18/2024,1,553993,Eugenio Suarez,6,N,,outdoor
86,ARI,4/18/2024,1,672515,Gabriel Moreno,7,N,,outdoor
87,ARI,4/18/2024,1,664983,Jake McCarthy,8,N,,outdoor
88,ARI,4/18/2024,1,677942,Blaze Alexander,9,N,,outdoor
89,ARI,4/18/2024,1,669194,Ryne Nelson,SP,N,,outdoor
