,team code, game_date, game_number, mlb id, player name, batting order, confirmed, position, weather
0,SF,4/17/2024,1,596103,Austin Slater,1,Y,RF,81 N LR 12-13 1%  retractable
1,SF,4/17/2024,1,527038,Wilmer Flores,2,Y,1B,81 N LR 12-13 1%  retractable
2,SF,4/17/2024,1,808982,Jung Hoo Lee,3,Y,CF,81 N LR 12-13 1%  retractable
3,SF,4/17/2024,1,624585,Jorge Soler,4,Y,DH,81 N LR 12-13 1%  retractable
4,SF,4/17/2024,1,656305,Matt Chapman,5,Y,3B,81 N LR 12-13 1%  retractable
5,SF,4/17/2024,1,642731,Thairo Estrada,6,Y,2B,81 N LR 12-13 1%  retractable
6,SF,4/17/2024,1,672275,Patrick Bailey,7,Y,C,81 N LR 12-13 1%  retractable
7,SF,4/17/2024,1,605113,Nick Ahmed,8,Y,SS,81 N LR 12-13 1%  retractable
8,SF,4/17/2024,1,666149,Tyler Fitzgerald,9,Y,LF,81 N LR 12-13 1%  retractable
9,SF,4/17/2024,1,676775,Keaton Winn,SP,Y,,81 N LR 12-13 1%  retractable
10,MIA,4/17/2024,1,650333,Luis Arraez,1,Y,2B,81 N LR 12-13 1%  retractable
11,MIA,4/17/2024,1,650559,Bryan De La Cruz,2,Y,DH,81 N LR 12-13 1%  retractable
12,MIA,4/17/2024,1,665862,Jazz Chisholm,3,Y,CF,81 N LR 12-13 1%  retractable
13,MIA,4/17/2024,1,605137,Josh Bell,4,Y,1B,81 N LR 12-13 1%  retractable
14,MIA,4/17/2024,1,660821,Jesus Sanchez,5,Y,RF,81 N LR 12-13 1%  retractable
15,MIA,4/17/2024,1,641313,Tim Anderson,6,Y,SS,81 N LR 12-13 1%  retractable
16,MIA,4/17/2024,1,624503,Nick Gordon,7,Y,LF,81 N LR 12-13 1%  retractable
17,MIA,4/17/2024,1,672640,Otto Lopez,8,Y,3B,81 N LR 12-13 1%  retractable
18,MIA,4/17/2024,1,640902,Jhonny Pereda,9,Y,C,81 N LR 12-13 1%  retractable
19,MIA,4/17/2024,1,669432,Trevor Rogers,SP,Y,,81 N LR 12-13 1%  retractable
20,MIN,4/17/2024,1,666397,Edouard Julien,1,Y,2B,70 N RL 6-8 49% outdoor
21,MIN,4/17/2024,1,680777,Ryan Jeffers,2,Y,C,70 N RL 6-8 49% outdoor
22,MIN,4/17/2024,1,621439,Byron Buxton,3,Y,DH,70 N RL 6-8 49% outdoor
23,MIN,4/17/2024,1,666135,Alex Kirilloff,4,Y,RF,70 N RL 6-8 49% outdoor
24,MIN,4/17/2024,1,669304,Jose Miranda,5,Y,1B,70 N RL 6-8 49% outdoor
25,MIN,4/17/2024,1,663616,Trevor Larnach,6,Y,LF,70 N RL 6-8 49% outdoor
26,MIN,4/17/2024,1,668885,Austin Martin,7,Y,CF,70 N RL 6-8 49% outdoor
27,MIN,4/17/2024,1,650489,Willi Castro,8,Y,SS,70 N RL 6-8 49% outdoor
28,MIN,4/17/2024,1,571657,Kyle Farmer,9,Y,3B,70 N RL 6-8 49% outdoor
29,MIN,4/17/2024,1,641154,Pablo Lopez,SP,Y,,70 N RL 6-8 49% outdoor
30,BAL,4/17/2024,1,683002,Gunnar Henderson,1,Y,SS,70 N RL 6-8 49% outdoor
31,BAL,4/17/2024,1,668939,Adley Rutschman,2,Y,C,70 N RL 6-8 49% outdoor
32,BAL,4/17/2024,1,656811,Ryan O'Hearn,3,Y,RF,70 N RL 6-8 49% outdoor
33,BAL,4/17/2024,1,623993,Anthony Santander,4,Y,DH,70 N RL 6-8 49% outdoor
34,BAL,4/17/2024,1,663624,Ryan Mountcastle,5,Y,1B,70 N RL 6-8 49% outdoor
35,BAL,4/17/2024,1,656775,Cedric Mullins,6,Y,CF,70 N RL 6-8 49% outdoor
36,BAL,4/17/2024,1,681297,Colton Cowser,7,Y,LF,70 N RL 6-8 49% outdoor
37,BAL,4/17/2024,1,676059,Jordan Westburg,8,Y,3B,70 N RL 6-8 49% outdoor
38,BAL,4/17/2024,1,702616,Jackson Holliday,9,Y,2B,70 N RL 6-8 49% outdoor
39,BAL,4/17/2024,1,544150,Albert Suarez,SP,Y,,70 N RL 6-8 49% outdoor
40,SD,4/17/2024,1,593428,Xander Bogaerts,1,Y,2B,63 O LF 20-20 16%  retractable
41,SD,4/17/2024,1,665487,Fernando Tatis Jr,2,Y,RF,63 O LF 20-20 16%  retractable
42,SD,4/17/2024,1,595777,Jurickson Profar,3,Y,LF,63 O LF 20-20 16%  retractable
43,SD,4/17/2024,1,592518,Manny Machado,4,Y,DH,63 O LF 20-20 16%  retractable
44,SD,4/17/2024,1,673490,Ha-seong Kim,5,Y,SS,63 O LF 20-20 16%  retractable
45,SD,4/17/2024,1,701538,Jackson Merrill,6,Y,CF,63 O LF 20-20 16%  retractable
46,SD,4/17/2024,1,642180,Tyler Wade,7,Y,3B,63 O LF 20-20 16%  retractable
47,SD,4/17/2024,1,676946,Matthew Batten,8,Y,1B,63 O LF 20-20 16%  retractable
48,SD,4/17/2024,1,543309,Kyle Higashioka,9,Y,C,63 O LF 20-20 16%  retractable
49,SD,4/17/2024,1,650633,Mike King,SP,Y,,63 O LF 20-20 16%  retractable
50,MIL,4/17/2024,1,686217,Sal Frelick,1,Y,LF,63 O LF 20-20 16%  retractable
51,MIL,4/17/2024,1,661388,William Contreras,2,Y,C,63 O LF 20-20 16%  retractable
52,MIL,4/17/2024,1,641343,Jake Bauers,3,Y,1B,63 O LF 20-20 16%  retractable
53,MIL,4/17/2024,1,642715,Willy Adames,4,Y,SS,63 O LF 20-20 16%  retractable
54,MIL,4/17/2024,1,686554,Oliver Dunn,5,Y,3B,63 O LF 20-20 16%  retractable
55,MIL,4/17/2024,1,656555,Rhys Hoskins,6,Y,DH,63 O LF 20-20 16%  retractable
56,MIL,4/17/2024,1,668930,Brice Turang,7,Y,2B,63 O LF 20-20 16%  retractable
57,MIL,4/17/2024,1,694192,Jackson Chourio,8,Y,RF,63 O LF 20-20 16%  retractable
58,MIL,4/17/2024,1,663368,Blake Perkins,9,Y,CF,63 O LF 20-20 16%  retractable
59,MIL,4/17/2024,1,669060,Bryse Wilson,SP,Y,,63 O LF 20-20 16%  retractable
60,TEX,4/17/2024,1,543760,Marcus Semien,1,Y,2B,66 I CF 14-15 96% outdoor
61,TEX,4/17/2024,1,608369,Corey Seager,2,Y,SS,66 I CF 14-15 96% outdoor
62,TEX,4/17/2024,1,694671,Wyatt Langford,3,Y,DH,66 I CF 14-15 96% outdoor
63,TEX,4/17/2024,1,666969,Adolis Garcia,4,Y,RF,66 I CF 14-15 96% outdoor
64,TEX,4/17/2024,1,641680,Jonah Heim,5,Y,C,66 I CF 14-15 96% outdoor
65,TEX,4/17/2024,1,677649,Ezequiel Duran,6,Y,1B,66 I CF 14-15 96% outdoor
66,TEX,4/17/2024,1,694497,Evan Carter,7,Y,LF,66 I CF 14-15 96% outdoor
67,TEX,4/17/2024,1,673995,Davis Wendzel,8,Y,3B,66 I CF 14-15 96% outdoor
68,TEX,4/17/2024,1,665750,Leody Taveras,9,Y,CF,66 I CF 14-15 96% outdoor
69,TEX,4/17/2024,1,641540,Dane Dunning,SP,Y,,66 I CF 14-15 96% outdoor
70,DET,4/17/2024,1,682985,Riley Greene,1,Y,DH,66 I CF 14-15 96% outdoor
71,DET,4/17/2024,1,592192,Mark Canha,2,Y,LF,66 I CF 14-15 96% outdoor
72,DET,4/17/2024,1,679529,Spencer Torkelson,3,Y,1B,66 I CF 14-15 96% outdoor
73,DET,4/17/2024,1,681481,Kerry Carpenter,4,Y,RF,66 I CF 14-15 96% outdoor
74,DET,4/17/2024,1,656716,Zach McKinstry,5,Y,3B,66 I CF 14-15 96% outdoor
75,DET,4/17/2024,1,690993,Colt Keith,6,Y,2B,66 I CF 14-15 96% outdoor
76,DET,4/17/2024,1,595879,Javier Baez,7,Y,SS,66 I CF 14-15 96% outdoor
77,DET,4/17/2024,1,678009,Parker Meadows,8,Y,CF,66 I CF 14-15 96% outdoor
78,DET,4/17/2024,1,668670,Jake Rogers,9,Y,C,66 I CF 14-15 96% outdoor
79,DET,4/17/2024,1,669373,Tarik Skubal,SP,Y,,66 I CF 14-15 96% outdoor
80,PIT,4/17/2024,1,665833,Oneil Cruz,1,Y,SS,57 N RL 10-12 73% outdoor
81,PIT,4/17/2024,1,668804,Bryan Reynolds,2,Y,DH,57 N RL 10-12 73% outdoor
82,PIT,4/17/2024,1,656582,Connor Joe,3,Y,LF,57 N RL 10-12 73% outdoor
83,PIT,4/17/2024,1,642133,Rowdy Tellez,4,Y,1B,57 N RL 10-12 73% outdoor
84,PIT,4/17/2024,1,658668,Edward Olivares,5,Y,RF,57 N RL 10-12 73% outdoor
85,PIT,4/17/2024,1,669261,Jack Suwinski,6,Y,CF,57 N RL 10-12 73% outdoor
86,PIT,4/17/2024,1,669707,Jared Triolo,7,Y,3B,57 N RL 10-12 73% outdoor
87,PIT,4/17/2024,1,680779,Henry Davis,8,Y,C,57 N RL 10-12 73% outdoor
88,PIT,4/17/2024,1,675961,Alika Williams,9,Y,2B,57 N RL 10-12 73% outdoor
89,PIT,4/17/2024,1,663559,Bailey Falter,SP,Y,,57 N RL 10-12 73% outdoor
90,NYM,4/17/2024,1,607043,Brandon Nimmo,1,Y,LF,57 N RL 10-12 73% outdoor
91,NYM,4/17/2024,1,516782,Starling Marte,2,Y,DH,57 N RL 10-12 73% outdoor
92,NYM,4/17/2024,1,596019,Francisco Lindor,3,Y,SS,57 N RL 10-12 73% outdoor
93,NYM,4/17/2024,1,624413,Peter Alonso,4,Y,1B,57 N RL 10-12 73% outdoor
94,NYM,4/17/2024,1,643446,Jeff McNeil,5,Y,2B,57 N RL 10-12 73% outdoor
95,NYM,4/17/2024,1,682626,Francisco Alvarez,6,Y,C,57 N RL 10-12 73% outdoor
96,NYM,4/17/2024,1,621438,Tyrone Taylor,7,Y,RF,57 N RL 10-12 73% outdoor
97,NYM,4/17/2024,1,664056,Harrison Bader,8,Y,CF,57 N RL 10-12 73% outdoor
98,NYM,4/17/2024,1,670097,Zack Short,9,Y,3B,57 N RL 10-12 73% outdoor
99,NYM,4/17/2024,1,622663,Luis Severino,SP,Y,,57 N RL 10-12 73% outdoor
100,KC,4/17/2024,1,672580,Maikel Garcia,1,Y,3B,62 N RL 20-25 12% outdoor
101,KC,4/17/2024,1,677951,Bobby Witt Jr.,2,Y,SS,62 N RL 20-25 12% outdoor
102,KC,4/17/2024,1,686469,Vinnie Pasquantino,3,Y,1B,62 N RL 20-25 12% outdoor
103,KC,4/17/2024,1,521692,Salvador Perez,4,Y,C,62 N RL 20-25 12% outdoor
104,KC,4/17/2024,1,669004,MJ Melendez,5,Y,LF,62 N RL 20-25 12% outdoor
105,KC,4/17/2024,1,676369,Nelson Velazquez,6,Y,RF,62 N RL 20-25 12% outdoor
106,KC,4/17/2024,1,624428,Adam Frazier,7,Y,2B,62 N RL 20-25 12% outdoor
107,KC,4/17/2024,1,592669,Hunter Renfroe,8,Y,RF,62 N RL 20-25 12% outdoor
108,KC,4/17/2024,1,664728,Kyle Isbel,9,Y,CF,62 N RL 20-25 12% outdoor
109,KC,4/17/2024,1,663903,Brady Singer,SP,Y,,62 N RL 20-25 12% outdoor
110,CHW,4/17/2024,1,666150,Dominic Fletcher,1,Y,CF,62 N RL 20-25 12% outdoor
111,CHW,4/17/2024,1,683734,Andrew Vaughn,2,Y,1B,62 N RL 20-25 12% outdoor
112,CHW,4/17/2024,1,657757,Gavin Sheets,3,Y,1B,62 N RL 20-25 12% outdoor
113,CHW,4/17/2024,1,650391,Eloy Jimenez,4,Y,,62 N RL 20-25 12% outdoor
114,CHW,4/17/2024,1,643217,Andrew Benintendi,5,Y,LF,62 N RL 20-25 12% outdoor
115,CHW,4/17/2024,1,657557,Paul DeJong,6,Y,SS,62 N RL 20-25 12% outdoor
116,CHW,4/17/2024,1,669699,Braden Shewmake,7,Y,SS,62 N RL 20-25 12% outdoor
117,CHW,4/17/2024,1,670032,Nicky Lopez,8,Y,2B,62 N RL 20-25 12% outdoor
118,CHW,4/17/2024,1,455117,Martin Maldonado,9,Y,C,62 N RL 20-25 12% outdoor
119,CHW,4/17/2024,1,686563,Jonathan Cannon,SP,Y,,62 N RL 20-25 12% outdoor
120,ATL,4/17/2024,1,660670,Ronald Acuna,1,Y,RF,74 O CF 10-10 3%  retractable
121,ATL,4/17/2024,1,671739,Michael Harris,2,Y,CF,74 O CF 10-10 3%  retractable
122,ATL,4/17/2024,1,663586,Austin Riley,3,Y,3B,74 O CF 10-10 3%  retractable
123,ATL,4/17/2024,1,621566,Matt Olson,4,Y,1B,74 O CF 10-10 3%  retractable
124,ATL,4/17/2024,1,542303,Marcell Ozuna,5,Y,DH,74 O CF 10-10 3%  retractable
125,ATL,4/17/2024,1,606115,Orlando Arcia,6,Y,SS,74 O CF 10-10 3%  retractable
126,ATL,4/17/2024,1,518595,Travis d'Arnaud,7,Y,C,74 O CF 10-10 3%  retractable
127,ATL,4/17/2024,1,672284,Jarred Kelenic,8,Y,LF,74 O CF 10-10 3%  retractable
128,ATL,4/17/2024,1,641645,Luis Guillorme,9,Y,2B,74 O CF 10-10 3%  retractable
129,ATL,4/17/2024,1,608331,Max Fried,SP,Y,,74 O CF 10-10 3%  retractable
130,HOU,4/17/2024,1,514888,Jose Altuve,1,Y,2B,74 O CF 10-10 3%  retractable
131,HOU,4/17/2024,1,670541,Yordan Alvarez,2,Y,LF,74 O CF 10-10 3%  retractable
132,HOU,4/17/2024,1,608324,Alex Bregman,3,Y,3B,74 O CF 10-10 3%  retractable
133,HOU,4/17/2024,1,663656,Kyle Tucker,4,Y,RF,74 O CF 10-10 3%  retractable
134,HOU,4/17/2024,1,673237,Yainer Diaz,5,Y,DH,74 O CF 10-10 3%  retractable
135,HOU,4/17/2024,1,665161,Jeremy Pena,6,Y,SS,74 O CF 10-10 3%  retractable
136,HOU,4/17/2024,1,643289,Mauricio Dubon,7,Y,CF,74 O CF 10-10 3%  retractable
137,HOU,4/17/2024,1,547989,Jose Abreu,8,Y,1B,74 O CF 10-10 3%  retractable
138,HOU,4/17/2024,1,605170,Victor Caratini,9,Y,C,74 O CF 10-10 3%  retractable
139,HOU,4/17/2024,1,641585,J.P. France,SP,Y,,74 O CF 10-10 3%  retractable
140,NYY,4/17/2024,1,683011,Anthony Volpe,1,Y,SS,75 N LR 6-9 1% outdoor
141,NYY,4/17/2024,1,665742,Juan Soto,2,Y,RF,75 N LR 6-9 1% outdoor
142,NYY,4/17/2024,1,592450,Aaron Judge,3,Y,CF,75 N LR 6-9 1% outdoor
143,NYY,4/17/2024,1,519203,Anthony Rizzo,4,Y,1B,75 N LR 6-9 1% outdoor
144,NYY,4/17/2024,1,519317,Giancarlo Stanton,5,Y,DH,75 N LR 6-9 1% outdoor
145,NYY,4/17/2024,1,650402,Gleyber Torres,6,Y,2B,75 N LR 6-9 1% outdoor
146,NYY,4/17/2024,1,657077,Alex Verdugo,7,Y,LF,75 N LR 6-9 1% outdoor
147,NYY,4/17/2024,1,665828,Oswaldo Cabrera,8,Y,3B,75 N LR 6-9 1% outdoor
148,NYY,4/17/2024,1,669224,Austin Wells,9,Y,C,75 N LR 6-9 1% outdoor
149,NYY,4/17/2024,1,573186,Marcus Stroman,SP,Y,,75 N LR 6-9 1% outdoor
150,TOR,4/17/2024,1,543807,George Springer,1,Y,RF,75 N LR 6-9 1% outdoor
151,TOR,4/17/2024,1,665489,Vladimir Guerrero,2,Y,1B,75 N LR 6-9 1% outdoor
152,TOR,4/17/2024,1,666182,Bo Bichette,3,Y,SS,75 N LR 6-9 1% outdoor
153,TOR,4/17/2024,1,457759,Justin Turner,4,Y,DH,75 N LR 6-9 1% outdoor
154,TOR,4/17/2024,1,624415,Cavan Biggio,5,Y,3B,75 N LR 6-9 1% outdoor
155,TOR,4/17/2024,1,676914,Davis Schneider,6,Y,2B,75 N LR 6-9 1% outdoor
156,TOR,4/17/2024,1,662139,Daulton Varsho,7,Y,LF,75 N LR 6-9 1% outdoor
157,TOR,4/17/2024,1,672386,Alejandro Kirk,8,Y,C,75 N LR 6-9 1% outdoor
158,TOR,4/17/2024,1,595281,Kevin Kiermaier,9,Y,CF,75 N LR 6-9 1% outdoor
159,TOR,4/17/2024,1,592332,Kevin Gausman,SP,Y,,75 N LR 6-9 1% outdoor
160,WAS,4/17/2024,1,682928,CJ Abrams,1,Y,SS,75 O CF 5-10 0% outdoor
161,WAS,4/17/2024,1,608385,Jesse Winker,2,Y,LF,75 O CF 5-10 0% outdoor
162,WAS,4/17/2024,1,657041,Lane Thomas,3,Y,RF,75 O CF 5-10 0% outdoor
163,WAS,4/17/2024,1,671277,Luis V Garcia,4,Y,2B,75 O CF 5-10 0% outdoor
164,WAS,4/17/2024,1,608841,Joey Meneses,5,Y,1B,75 O CF 5-10 0% outdoor
165,WAS,4/17/2024,1,608336,Joey Gallo,6,Y,DH,75 O CF 5-10 0% outdoor
166,WAS,4/17/2024,1,669222,Nick Senzel,7,Y,3B,75 O CF 5-10 0% outdoor
167,WAS,4/17/2024,1,592696,Eddie Rosario,8,Y,CF,75 O CF 5-10 0% outdoor
168,WAS,4/17/2024,1,656180,Riley Adams,9,Y,C,75 O CF 5-10 0% outdoor
169,WAS,4/17/2024,1,663623,Jake Irvin,SP,Y,,75 O CF 5-10 0% outdoor
170,LAD,4/17/2024,1,605141,Mookie Betts,1,Y,SS,75 O CF 5-10 0% outdoor
171,LAD,4/17/2024,1,660271,Shohei (H) Ohtani,2,Y,DH,75 O CF 5-10 0% outdoor
172,LAD,4/17/2024,1,518692,Freddie Freeman,3,Y,1B,75 O CF 5-10 0% outdoor
173,LAD,4/17/2024,1,669257,Will Smith,4,Y,C,75 O CF 5-10 0% outdoor
174,LAD,4/17/2024,1,571970,Max Muncy,5,Y,3B,75 O CF 5-10 0% outdoor
175,LAD,4/17/2024,1,606192,Teoscar Hernandez,6,Y,LF,75 O CF 5-10 0% outdoor
176,LAD,4/17/2024,1,681546,James Outman,7,Y,CF,75 O CF 5-10 0% outdoor
177,LAD,4/17/2024,1,681624,Andy Pages,8,Y,RF,75 O CF 5-10 0% outdoor
178,LAD,4/17/2024,1,666158,Gavin Lux,9,Y,2B,75 O CF 5-10 0% outdoor
179,LAD,4/17/2024,1,689017,Landon Knack,SP,Y,,75 O CF 5-10 0% outdoor
180,STL,4/17/2024,1,680977,Brendan Donovan,1,Y,LF,74 O LF 6-6 0% outdoor
181,STL,4/17/2024,1,502671,Paul Goldschmidt,2,Y,1B,74 O LF 6-6 0% outdoor
182,STL,4/17/2024,1,663457,Lars Nootbaar,3,Y,RF,74 O LF 6-6 0% outdoor
183,STL,4/17/2024,1,571448,Nolan Arenado,4,Y,3B,74 O LF 6-6 0% outdoor
184,STL,4/17/2024,1,575929,Willson Contreras,5,Y,DH,74 O LF 6-6 0% outdoor
185,STL,4/17/2024,1,669357,Nolan Gorman,6,Y,2B,74 O LF 6-6 0% outdoor
186,STL,4/17/2024,1,671056,Ivan Herrera,7,Y,C,74 O LF 6-6 0% outdoor
187,STL,4/17/2024,1,691026,Masyn Winn,8,Y,SS,74 O LF 6-6 0% outdoor
188,STL,4/17/2024,1,672279,Mike Siani,9,Y,CF,74 O LF 6-6 0% outdoor
189,STL,4/17/2024,1,571927,Steven Matz,SP,Y,,74 O LF 6-6 0% outdoor
190,OAK,4/17/2024,1,665923,Esteury Ruiz,1,Y,CF,74 O LF 6-6 0% outdoor
191,OAK,4/17/2024,1,663527,Tyler Nevin,2,Y,RF,74 O LF 6-6 0% outdoor
192,OAK,4/17/2024,1,680869,Zack Gelof,3,Y,2B,74 O LF 6-6 0% outdoor
193,OAK,4/17/2024,1,669127,Shea Langeliers,4,Y,C,74 O LF 6-6 0% outdoor
194,OAK,4/17/2024,1,647351,Abraham Toro,5,Y,DH,74 O LF 6-6 0% outdoor
195,OAK,4/17/2024,1,687231,Darell Hernaiz,6,Y,3B,74 O LF 6-6 0% outdoor
196,OAK,4/17/2024,1,676116,Ryan Noda,7,Y,1B,74 O LF 6-6 0% outdoor
197,OAK,4/17/2024,1,669397,Nick Allen,8,Y,SS,74 O LF 6-6 0% outdoor
198,OAK,4/17/2024,1,680474,Max Schuemann,9,Y,LF,74 O LF 6-6 0% outdoor
199,OAK,4/17/2024,1,621112,Paul Blackburn,SP,Y,,74 O LF 6-6 0% outdoor
200,CHC,4/17/2024,1,664023,Ian Happ,1,Y,DH,91 N LR 5-5 0%  retractable
201,CHC,4/17/2024,1,621020,Dansby Swanson,2,Y,SS,91 N LR 5-5 0%  retractable
202,CHC,4/17/2024,1,641355,Cody Bellinger,3,Y,CF,91 N LR 5-5 0%  retractable
203,CHC,4/17/2024,1,666624,Christopher Morel,4,Y,3B,91 N LR 5-5 0%  retractable
204,CHC,4/17/2024,1,683737,Michael Busch,5,Y,1B,91 N LR 5-5 0%  retractable
205,CHC,4/17/2024,1,663538,Nico Hoerner,6,Y,2B,91 N LR 5-5 0%  retractable
