,away,home,time,weather
0,LAA 3.9,@TB 4.6,1:10pm,
1,TEX 4.1,@DET 4.4,1:10pm,
2,CLE,@BOS,1:35pm,
3,MIA,@CHC,7:40pm,
4,ARI 3.5,@SF 4.5,9:45pm,
