,away,home,time,weather
0,LAD 5.1,@MIN 3.9,1:10pm,
1,PHI 4.2,@STL 3.8,1:15pm,
2,SEA 3.9,@TOR 4.1,3:07pm,
3,ARI 6.7,@COL 5.8,3:10pm,
4,WAS 3.4,@SF 4.6,3:45pm,
5,TB 4.7,@LAA 4.3,4:07pm,
6,CHW 3.4,@CLE 5.1,6:10pm,
7,CHC 3.7,@SD 4.3,6:40pm,
8,MIL 4.2,@CIN 4.8,6:40pm,
9,MIA 3.5,@NYY 5.0,7:05pm,
10,BAL 4.4,@BOS 4.6,7:10pm,
11,NYM,@ATL,7:20pm,
12,HOU 4.8,@KC 4.2,7:40pm,
13,OAK 4.1,@TEX 5.4,8:05pm,
