,team code, game_date, game_number, mlb id, player name, batting order, confirmed, position, weather
0,LAD,4/10/2024,1,605141,Mookie Betts,1,N,,outdoor
1,LAD,4/10/2024,1,660271,Shohei (H) Ohtani,2,N,,outdoor
2,LAD,4/10/2024,1,518692,Freddie Freeman,3,N,,outdoor
3,LAD,4/10/2024,1,669257,Will Smith,4,N,,outdoor
4,LAD,4/10/2024,1,571970,Max Muncy,5,N,,outdoor
5,LAD,4/10/2024,1,606192,Teoscar Hernandez,6,N,,outdoor
6,LAD,4/10/2024,1,681546,James Outman,7,N,,outdoor
7,LAD,4/10/2024,1,571771,Enrique Hernandez,8,N,,outdoor
8,LAD,4/10/2024,1,666158,Gavin Lux,9,N,,outdoor
9,LAD,4/10/2024,1,676272,Bobby Miller,SP,N,,outdoor
10,MIN,4/10/2024,1,666397,Edouard Julien,1,N,,outdoor
11,MIN,4/10/2024,1,666135,Alex Kirilloff,2,N,,outdoor
12,MIN,4/10/2024,1,621439,Byron Buxton,3,N,,outdoor
13,MIN,4/10/2024,1,596146,Max Kepler,4,N,,outdoor
14,MIN,4/10/2024,1,621043,Carlos Correa,5,N,,outdoor
15,MIN,4/10/2024,1,467793,Carlos Santana,6,N,,outdoor
16,MIN,4/10/2024,1,670242,Matt Wallner,7,N,,outdoor
17,MIN,4/10/2024,1,680777,Ryan Jeffers,8,N,,outdoor
18,MIN,4/10/2024,1,650489,Willi Castro,9,N,,outdoor
19,MIN,4/10/2024,1,663978,Chris Paddack,SP,N,,outdoor
20,PHI,4/10/2024,1,656941,Kyle Schwarber,1,N,,outdoor
21,PHI,4/10/2024,1,607208,Trea Turner,2,N,,outdoor
22,PHI,4/10/2024,1,547180,Bryce Harper,3,N,,outdoor
23,PHI,4/10/2024,1,664761,Alec Bohm,4,N,,outdoor
24,PHI,4/10/2024,1,681082,Bryson Stott,5,N,,outdoor
25,PHI,4/10/2024,1,592663,JT Realmuto,6,N,,outdoor
26,PHI,4/10/2024,1,592206,Nick Castellanos,7,N,,outdoor
27,PHI,4/10/2024,1,669016,Brandon Marsh,8,N,,outdoor
28,PHI,4/10/2024,1,679032,Johan Rojas,9,N,,outdoor
29,PHI,4/10/2024,1,605400,Aaron Nola,SP,N,,outdoor
30,STL,4/10/2024,1,680977,Brendan Donovan,1,N,,outdoor
31,STL,4/10/2024,1,502671,Paul Goldschmidt,2,N,,outdoor
32,STL,4/10/2024,1,669357,Nolan Gorman,3,N,,outdoor
33,STL,4/10/2024,1,571448,Nolan Arenado,4,N,,outdoor
34,STL,4/10/2024,1,575929,Willson Contreras,5,N,,outdoor
35,STL,4/10/2024,1,676475,Alec Burleson,6,N,,outdoor
36,STL,4/10/2024,1,691023,Jordan Walker,7,N,,outdoor
37,STL,4/10/2024,1,687363,Victor Scott,8,N,,outdoor
38,STL,4/10/2024,1,691026,Masyn Winn,9,N,,outdoor
39,STL,4/10/2024,1,458681,Lance Lynn,SP,N,,outdoor
40,SEA,4/10/2024,1,641487,J.P. Crawford,1,N,,outdoor
41,SEA,4/10/2024,1,677594,Julio Rodriguez,2,N,,outdoor
42,SEA,4/10/2024,1,593871,Jorge Polanco,3,N,,outdoor
43,SEA,4/10/2024,1,571745,Mitch Haniger,4,N,,outdoor
44,SEA,4/10/2024,1,641598,Mitch Garver,5,N,,outdoor
45,SEA,4/10/2024,1,664034,Ty France,6,N,,outdoor
46,SEA,4/10/2024,1,663728,Cal Raleigh,7,N,,outdoor
47,SEA,4/10/2024,1,664238,Dylan Moore,8,N,,outdoor
48,SEA,4/10/2024,1,649966,Luis Urias,9,N,,outdoor
