,away,home,time,weather
0,NYY 3.9,@MIN 4.1,1:10pm,65°         1%
1,NYM 3.7,@PHI 4.3,6:40pm,66°         14%
2,TB 3.7,@BOS 3.8,7:10pm,55°         37%
3,PIT 3.7,@CHC 3.8,7:40pm,65°         32%
4,OAK 3.5,@HOU 5.0,8:10pm,79°          66%
5,CIN 2.7,@LAD 4.8,10:10pm,59°
