,away,home,time,weather
0,OAK 3.2,@NYY 4.8,1:05pm,
1,PHI 4.7,@CIN 4.3,6:40pm,
2,MIL 3.8,@PIT 4.2,6:40pm,
3,DET 3.7,@TB 3.8,6:50pm,
4,MIA 3.7,@ATL 5.3,7:20pm,
5,TOR 4.1,@KC 4.4,7:40pm,
6,CHW 3.5,@MIN 4.5,7:40pm,
7,ARI 4.1,@STL 4.4,7:45pm,
8,SD 6.0,@COL 4.5,8:40pm,
9,BAL 4.1,@LAA 4.4,9:38pm,
10,NYM,@SF,9:45pm,
