Game_ID,Away,Home,Time_EST,Game_Number,Home_ML,Away_ML,Home_Win_Prob,Home_EV,Away_EV,Home_Kelly,Away_Kelly,Bet_Home,Bet_Away,Away_Win_Prob,As Of,Confirmed
BOS-PIT-20240421-1,BOS,PIT,1:35pm,1,-149,+133,0.5835973720903431,-0.024726539258419944,-0.0297818769704995,-0.03684254349504572,-0.02239238869962368,0.0,0.0,0.4164026279096569,4/22/2024 00:00:00,Y
CHW-PHI-20240421-1,CHW,PHI,1:35pm,1,-274,+239,0.7020459760827064,-0.042664578069036674,0.0100641410796255,-0.11732758968985081,0.004210937690219874,0.0,0.0,0.29795402391729364,4/22/2024 00:00:00,Y
HOU-WAS-20240421-1,HOU,WAS,1:35pm,1,+148,-163,0.4849414477808927,0.20265479049661383,-0.16895460592867956,0.13692891249771205,-0.2753960076637478,1.0,0.0,0.5150585522191073,4/22/2024 00:00:00,Y
HOU-WAS-20240422-1,HOU,WAS,1:35pm,1,+148,-163,,,,,,,,,4/22/2024 00:00:00,Y
BOS-PIT-20240422-1,BOS,PIT,1:35pm,1,-149,+133,,,,,,,,,4/22/2024 00:00:00,Y
TB-NYY-20240421-1,TB,NYY,1:35pm,1,-128,+114,0.5522669401163959,-0.016274512917669848,-0.04185125184908711,-0.020831376534617405,-0.03671162442902378,0.0,0.0,0.4477330598836041,4/22/2024 00:00:00,Y
TB-NYY-20240422-1,TB,NYY,1:35pm,1,-128,+114,,,,,,,,,4/22/2024 00:00:00,Y
CHW-PHI-20240422-1,CHW,PHI,1:35pm,1,-275,+239,,,,,,,,,4/22/2024 00:00:00,Y
LAA-CIN-20240421-1,LAA,CIN,1:40pm,1,-113,+102,0.5813178277536777,0.09575838328790565,-0.1500751903399658,0.10820697311533341,-0.14570406829122895,1.0,0.0,0.4186821722463223,4/22/2024 00:00:00,Y
OAK-CLE-20240421-1,OAK,CLE,1:40pm,1,-163,+149,0.5950735200358046,-0.03985070080112507,0.00826693511084664,-0.06495664230583387,0.005548278597883651,0.0,1.0,0.4049264799641954,4/22/2024 00:00:00,Y
OAK-CLE-20240422-1,OAK,CLE,1:40pm,1,-163,+149,,,,,,,,,4/22/2024 00:00:00,Y
LAA-CIN-20240422-1,LAA,CIN,1:40pm,1,-113,+103,,,,,,,,,4/22/2024 00:00:00,Y
DET-MIN-20240421-1,DET,MIN,2:10pm,1,-116,+107,0.5621185844649075,0.042561819050298544,-0.09358546984235838,0.049797328288849294,-0.08746305592743772,1.0,0.0,0.4378814155350925,4/22/2024 00:00:00,Y
DET-MIN-20240422-1,DET,MIN,2:10pm,1,-117,+107,,,,,,,,,4/22/2024 00:00:00,Y
BAL-KC-20240422-1,BAL,KC,2:10pm,1,-107,-104,,,,,,,,,4/22/2024 00:00:00,Y
MIL-STL-20240422-1,MIL,STL,2:15pm,1,-159,+145,,,,,,,,,4/22/2024 00:00:00,Y
MIA-CHC-20240422-1,MIA,CHC,2:20pm,1,-123,+108,,,,,,,,,4/22/2024 00:00:00,Y
MIA-CHC-20240421-1,MIA,CHC,2:20pm,1,-123,+108,0.580052206461869,0.05163936618696563,-0.12650858944068738,0.06351642040996773,-0.11713758281545127,1.0,0.0,0.41994779353813105,4/22/2024 00:00:00,Y
SEA-COL-20240422-2,SEA,COL,3:10pm,2,+166,-184,,,,,,,,,4/22/2024 00:00:00,Y
ARI-SF-20240422-1,ARI,SF,4:05pm,1,-129,+118,,,,,,,,,4/22/2024 00:00:00,Y
NYM-LAD-20240421-1,NYM,LAD,4:10pm,1,-247,+213,0.7044596456980255,-0.01148404555277055,-0.07495869103482,-0.028480432970870957,-0.03519187372526761,0.0,0.0,0.29554035430197445,4/22/2024 00:00:00,Y
TOR-SD-20240422-1,TOR,SD,4:10pm,1,-110,-101,,,,,,,,,4/22/2024 00:00:00,Y
NYM-LAD-20240422-1,NYM,LAD,4:10pm,1,-248,+213,,,,,,,,,4/22/2024 00:00:00,Y
TEX-ATL-20240422-1,TEX,ATL,7:10pm,1,-155,+140,,,,,,,,,4/22/2024 00:00:00,Y
