,away,home,time,weather
0,LAD 4.4,@TOR 3.6,3:07pm,
1,OAK 3.7,@BAL 4.8,4:05pm,
2,STL 3.9,@NYM 3.6,4:05pm,
3,CIN 4.3,@TEX 4.7,4:05pm,
4,CHC,@BOS,4:10pm,
5,WAS 3.5,@MIA 4.0,4:10pm,
6,HOU 9.9,@COL 7.1,6:05pm,
7,KC 3.9,@DET 4.1,6:10pm,
8,TB 4.8,@CHW 3.2,7:10pm,
9,NYY 4.2,@MIL 3.8,7:10pm,
10,CLE 3.9,@ATL 5.1,7:20pm,
11,PHI 3.7,@SD 3.8,8:40pm,
12,PIT 3.7,@SF 4.3,9:05pm,
13,MIN 4.0,@LAA 4.5,9:38pm,
14,ARI,@SEA,9:40pm,
