,team code, game_date, game_number, mlb id, player name, batting order, confirmed, position, weather
0,MIN,4/2/2024,1,666397,Edouard Julien,1,N,,retractable
1,MIN,4/2/2024,1,621439,Byron Buxton,2,N,,retractable
2,MIN,4/2/2024,1,621043,Carlos Correa,3,N,,retractable
3,MIN,4/2/2024,1,668904,Royce Lewis,4,N,,retractable
4,MIN,4/2/2024,1,596146,Max Kepler,5,N,,retractable
5,MIN,4/2/2024,1,467793,Carlos Santana,6,N,,retractable
6,MIN,4/2/2024,1,666135,Alex Kirilloff,7,N,,retractable
7,MIN,4/2/2024,1,680777,Ryan Jeffers,8,N,,retractable
8,MIN,4/2/2024,1,670242,Matt Wallner,9,N,,retractable
9,MIN,4/2/2024,1,663978,Chris Paddack,SP,N,,retractable
10,MIL,4/2/2024,1,686217,Sal Frelick,1,N,,retractable
11,MIL,4/2/2024,1,661388,William Contreras,2,N,,retractable
12,MIL,4/2/2024,1,592885,Christian Yelich,3,N,,retractable
13,MIL,4/2/2024,1,656555,Rhys Hoskins,4,N,,retractable
14,MIL,4/2/2024,1,642715,Willy Adames,5,N,,retractable
15,MIL,4/2/2024,1,596142,Gary Sanchez,6,N,,retractable
16,MIL,4/2/2024,1,694192,Jackson Chourio,7,N,,retractable
17,MIL,4/2/2024,1,668930,Brice Turang,8,N,,retractable
18,MIL,4/2/2024,1,687401,Joey Ortiz,9,N,,retractable
19,MIL,4/2/2024,1,596001,Jake Junis,SP,N,,retractable
20,KC,4/2/2024,1,672580,Maikel Garcia,1,N,,outdoor
21,KC,4/2/2024,1,677951,Bobby Witt Jr.,2,N,,outdoor
22,KC,4/2/2024,1,686469,Vinnie Pasquantino,3,N,,outdoor
23,KC,4/2/2024,1,521692,Salvador Perez,4,N,,outdoor
24,KC,4/2/2024,1,669004,MJ Melendez,5,N,,outdoor
25,KC,4/2/2024,1,592669,Hunter Renfroe,6,N,,outdoor
26,KC,4/2/2024,1,624428,Adam Frazier,7,N,,outdoor
27,KC,4/2/2024,1,676369,Nelson Velazquez,8,N,,outdoor
28,KC,4/2/2024,1,664728,Kyle Isbel,9,N,,outdoor
29,KC,4/2/2024,1,679525,Alec Marsh,SP,N,,outdoor
30,BAL,4/2/2024,1,683002,Gunnar Henderson,1,N,,outdoor
31,BAL,4/2/2024,1,668939,Adley Rutschman,2,N,,outdoor
32,BAL,4/2/2024,1,623993,Anthony Santander,3,N,,outdoor
33,BAL,4/2/2024,1,656811,Ryan O'Hearn,4,N,,outdoor
34,BAL,4/2/2024,1,669720,Austin Hays,5,N,,outdoor
35,BAL,4/2/2024,1,656775,Cedric Mullins,6,N,,outdoor
36,BAL,4/2/2024,1,663624,Ryan Mountcastle,7,N,,outdoor
37,BAL,4/2/2024,1,602104,Ramon Urias,8,N,,outdoor
38,BAL,4/2/2024,1,676059,Jordan Westburg,9,N,,outdoor
39,BAL,4/2/2024,1,608344,Cole Irvin,SP,N,,outdoor
40,LAA,4/2/2024,1,543685,Anthony Rendon,1,N,,retractable
41,LAA,4/2/2024,1,543305,Aaron Hicks,2,N,,retractable
42,LAA,4/2/2024,1,545361,Mike Trout,3,N,,retractable
43,LAA,4/2/2024,1,621493,Taylor Ward,4,N,,retractable
44,LAA,4/2/2024,1,592273,Brandon Drury,5,N,,retractable
45,LAA,4/2/2024,1,694384,Nolan Schanuel,6,N,,retractable
46,LAA,4/2/2024,1,593934,Miguel Sano,7,N,,retractable
47,LAA,4/2/2024,1,681351,Logan O'Hoppe,8,N,,retractable
48,LAA,4/2/2024,1,687263,Zach Neto,9,N,,retractable
49,LAA,4/2/2024,1,542881,Tyler Anderson,SP,N,,retractable
50,MIA,4/2/2024,1,650333,Luis Arraez,1,N,,retractable
51,MIA,4/2/2024,1,641313,Tim Anderson,2,N,,retractable
52,MIA,4/2/2024,1,669394,Jake Burger,3,N,,retractable
53,MIA,4/2/2024,1,605137,Josh Bell,4,N,,retractable
54,MIA,4/2/2024,1,665862,Jazz Chisholm,5,N,,retractable
55,MIA,4/2/2024,1,650559,Bryan De La Cruz,6,N,,retractable
56,MIA,4/2/2024,1,541645,Avisail Garcia,7,N,,retractable
57,MIA,4/2/2024,1,660821,Jesus Sanchez,8,N,,retractable
58,MIA,4/2/2024,1,542194,Christian Bethancourt,9,N,,retractable
59,MIA,4/2/2024,1,666200,Jesus Luzardo,SP,N,,retractable
60,CIN,4/2/2024,1,663697,Jonathan India,1,N,,outdoor
61,CIN,4/2/2024,1,666181,Will Benson,2,N,,outdoor
62,CIN,4/2/2024,1,687952,Christian Encarnacion-Strand,3,N,,outdoor
63,CIN,4/2/2024,1,600869,Jeimer Candelario,4,N,,outdoor
64,CIN,4/2/2024,1,641584,Jake Fraley,5,N,,outdoor
65,CIN,4/2/2024,1,682829,Elly De La Cruz,6,N,,outdoor
66,CIN,4/2/2024,1,668715,Spencer Steer,7,N,,outdoor
67,CIN,4/2/2024,1,605361,Nick Martini,8,N,,outdoor
68,CIN,4/2/2024,1,663886,Tyler Stephenson,9,N,,outdoor
69,CIN,4/2/2024,1,668933,Graham Ashcraft,SP,N,,outdoor
70,PHI,4/2/2024,1,656941,Kyle Schwarber,1,N,,outdoor
71,PHI,4/2/2024,1,607208,Trea Turner,2,N,,outdoor
72,PHI,4/2/2024,1,547180,Bryce Harper,3,N,,outdoor
73,PHI,4/2/2024,1,664761,Alec Bohm,4,N,,outdoor
74,PHI,4/2/2024,1,592663,JT Realmuto,5,N,,outdoor
75,PHI,4/2/2024,1,592206,Nick Castellanos,6,N,,outdoor
76,PHI,4/2/2024,1,593160,Whit Merrifield,7,N,,outdoor
77,PHI,4/2/2024,1,679032,Johan Rojas,8,N,,outdoor
78,PHI,4/2/2024,1,665506,Cristian Pache,9,N,,outdoor
79,PHI,4/2/2024,1,605513,Spencer Turnbull,SP,N,,outdoor
80,TEX,4/2/2024,1,543760,Marcus Semien,1,N,,dome 
81,TEX,4/2/2024,1,608369,Corey Seager,2,N,,dome 
82,TEX,4/2/2024,1,673962,Josh Jung,3,N,,dome 
83,TEX,4/2/2024,1,666969,Adolis Garcia,4,N,,dome 
84,TEX,4/2/2024,1,694671,Wyatt Langford,5,N,,dome 
85,TEX,4/2/2024,1,641680,Jonah Heim,6,N,,dome 
86,TEX,4/2/2024,1,677649,Ezequiel Duran,7,N,,dome 
87,TEX,4/2/2024,1,694497,Evan Carter,8,N,,dome 
88,TEX,4/2/2024,1,665750,Leody Taveras,9,N,,dome 
89,TEX,4/2/2024,1,571760,Andrew Heaney,SP,N,,dome 
90,TB,4/2/2024,1,650490,Yandy Diaz,1,N,,dome 
91,TB,4/2/2024,1,664040,Brandon Lowe,2,N,,dome 
92,TB,4/2/2024,1,668227,Randy Arozarena,3,N,,dome 
93,TB,4/2/2024,1,623912,Harold Ramirez,4,N,,dome 
94,TB,4/2/2024,1,670623,Isaac Paredes,5,N,,dome 
95,TB,4/2/2024,1,680700,Richie Palacios,6,N,,dome 
96,TB,4/2/2024,1,642350,Jose Siri,7,N,,dome 
97,TB,4/2/2024,1,676609,Jose Caballero,8,N,,dome 
98,TB,4/2/2024,1,650907,Rene Pinto,9,N,,dome 
99,TB,4/2/2024,1,621107,Zach Eflin,SP,N,,dome 
100,DET,4/2/2024,1,678009,Parker Meadows,1,N,,outdoor
