Game_ID,Away,Home,Time_EST,Game_Number,Home_ML,Away_ML,Home_Win_Prob,Home_EV,Away_EV,Home_Kelly,Away_Kelly,Bet_Home,Bet_Away,Away_Win_Prob,As Of,Confirmed
MIA-CHC-20240419-1,MIA,CHC,2:20pm,1,-160,+145,0.5746066825765241,-0.06626414081314824,0.04221362768751591,-0.10602262530103719,0.02911284668104545,0.0,1.0,0.42539331742347586,4/19/2024 23:59:51,Y
BOS-PIT-20240419-1,BOS,PIT,6:40pm,1,-113,+102,0.47867559753688227,-0.09771767897915118,0.058288537000128926,-0.11042097724644086,0.0565908126214844,0.0,1.0,0.5213244024631177,4/19/2024 23:59:51,Y
CHW-PHI-20240419-1,CHW,PHI,6:40pm,1,-176,+157,0.5285432238424137,-0.1728447852861661,0.21164391472499688,-0.30593526995651393,0.13480504122611264,0.0,1.0,0.4714567761575863,4/19/2024 23:59:51,Y
LAA-CIN-20240419-1,LAA,CIN,6:40pm,1,-135,+122,0.49405871684646846,-0.13997186326725858,0.12318964860084003,-0.1889620154107991,0.10097512180396727,0.0,1.0,0.5059412831535315,4/19/2024 23:59:51,Y
HOU-WAS-20240419-1,HOU,WAS,6:45pm,1,+136,-149,0.4441034623364316,0.04808417111397878,-0.07101853773000993,0.035356008172043214,-0.10581762121771482,1.0,0.0,0.5558965376635684,4/19/2024 23:59:51,Y
TB-NYY-20240419-1,TB,NYY,7:05pm,1,-174,+154,0.5386415530034488,-0.15179433607502885,0.1764640398412054,-0.2641221447705502,0.11384776763948737,0.0,1.0,0.46135844699655115,4/19/2024 23:59:51,Y
OAK-CLE-20240419-1,OAK,CLE,7:10pm,1,-161,+148,0.5889385771237495,-0.047519091318380335,0.01943232873310119,-0.07698092793577613,0.013129951846689993,0.0,1.0,0.41106142287625047,4/19/2024 23:59:51,Y
TEX-ATL-20240419-1,TEX,ATL,7:20pm,1,-205,+177,,,,,,,,,4/19/2024 23:59:51,Y
BAL-KC-20240419-1,BAL,KC,7:40pm,1,+118,-128,,,,,,,,,4/19/2024 23:59:51,Y
DET-MIN-20240419-1,DET,MIN,8:10pm,1,-150,+137,,,,,,,,,4/19/2024 23:59:51,Y
MIL-STL-20240419-1,MIL,STL,8:15pm,1,+108,-118,,,,,,,,,4/19/2024 23:59:51,Y
TOR-SD-20240419-1,TOR,SD,9:40pm,1,-105,-105,,,,,,,,,4/19/2024 23:59:51,Y
NYM-LAD-20240419-1,NYM,LAD,10:10pm,1,-192,+172,0.5270941979153073,-0.199800000056036,0.2863037816703642,-0.3856140001081494,0.1664556870176536,0.0,1.0,0.4729058020846927,4/19/2024 23:59:51,Y
ARI-SF-20240419-1,ARI,SF,10:15pm,1,-116,+106,0.5100435489595551,-0.05026373642013898,0.009310289143316552,-0.05830593424736124,0.008783291644638256,0.0,1.0,0.48995645104044494,4/19/2024 23:59:51,Y
