,away,home,time,weather
0,TOR 3.9,@NYY 4.6,1:05pm,
1,OAK 3.0,@DET 4.5,1:10pm,
2,LAD,@CHC,2:20pm,
3,TB 6.9,@COL 5.6,4:10pm,
4,BAL 4.3,@PIT 3.7,4:12pm,
5,SD 3.7,@SF 3.8,4:35pm,
6,NYM 4.4,@CIN 4.6,6:40pm,
7,PHI 4.8,@WAS 3.7,6:45pm,
8,ARI 3.3,@ATL 5.2,7:20pm,
9,CHW 3.7,@KC 4.8,7:40pm,
10,HOU 5.0,@TEX 4.5,8:05pm,
11,SEA 3.4,@MIL 3.6,8:10pm,
12,BOS 4.1,@LAA 4.4,9:38pm,
