,away,home,time,weather
0,DET 3.5,@NYMG1 4.0,12:10pm,46°         37%
1,DET 3.3,@NYMG2 3.7,3:10pm,43°         37%
2,PIT 4.4,@WAS 4.1,4:05pm,47°         20%
3,CLE 3.1,@MIN 3.9,4:10pm,46°
4,MIA 3.9,@STL 4.6,4:15pm,45°         10%
5,CHW 3.4,@KC 4.6,7:40pm,45°
