,team code, game_date, game_number, mlb id, player name, batting order, confirmed, position, weather
0,DET,4/4/2024,1,678009,Parker Meadows,1,Y,CF,46 I LF 7-10 37% outdoor
1,DET,4/4/2024,1,679529,Spencer Torkelson,2,Y,1B,46 I LF 7-10 37% outdoor
2,DET,4/4/2024,1,681481,Kerry Carpenter,3,Y,DH,46 I LF 7-10 37% outdoor
3,DET,4/4/2024,1,682985,Riley Greene,4,Y,LF,46 I LF 7-10 37% outdoor
4,DET,4/4/2024,1,663837,Matt Vierling,5,Y,RF,46 I LF 7-10 37% outdoor
5,DET,4/4/2024,1,690993,Colt Keith,6,Y,2B,46 I LF 7-10 37% outdoor
6,DET,4/4/2024,1,608348,Carson Kelly,7,Y,C,46 I LF 7-10 37% outdoor
7,DET,4/4/2024,1,570482,Giovanny Urshela,8,Y,3B,46 I LF 7-10 37% outdoor
8,DET,4/4/2024,1,656716,Zach McKinstry,9,Y,SS,46 I LF 7-10 37% outdoor
9,DET,4/4/2024,1,663554,Casey Mize,SP,Y,,46 I LF 7-10 37% outdoor
10,NYM,4/4/2024,1,607043,Brandon Nimmo,1,Y,DH,46 I LF 7-10 37% outdoor
11,NYM,4/4/2024,1,596019,Francisco Lindor,2,Y,SS,46 I LF 7-10 37% outdoor
12,NYM,4/4/2024,1,624413,Peter Alonso,3,Y,1B,46 I LF 7-10 37% outdoor
13,NYM,4/4/2024,1,682626,Francisco Alvarez,4,Y,C,46 I LF 7-10 37% outdoor
14,NYM,4/4/2024,1,683146,Brett Baty,5,Y,3B,46 I LF 7-10 37% outdoor
15,NYM,4/4/2024,1,516782,Starling Marte,6,Y,RF,46 I LF 7-10 37% outdoor
16,NYM,4/4/2024,1,643446,Jeff McNeil,7,Y,2B,46 I LF 7-10 37% outdoor
17,NYM,4/4/2024,1,621438,Tyrone Taylor,8,Y,LF,46 I LF 7-10 37% outdoor
18,NYM,4/4/2024,1,664056,Harrison Bader,9,Y,CF,46 I LF 7-10 37% outdoor
19,NYM,4/4/2024,1,605288,Adrian Houser,SP,Y,,46 I LF 7-10 37% outdoor
20,DET,4/4/2024,2,663837,Matt Vierling,1,N,,43 I LF 6-7 37% outdoor
21,DET,4/4/2024,2,628451,Andy Ibanez,2,N,,43 I LF 6-7 37% outdoor
22,DET,4/4/2024,2,679529,Spencer Torkelson,3,N,,43 I LF 6-7 37% outdoor
23,DET,4/4/2024,2,682985,Riley Greene,4,N,,43 I LF 6-7 37% outdoor
24,DET,4/4/2024,2,592192,Mark Canha,5,N,,43 I LF 6-7 37% outdoor
25,DET,4/4/2024,2,570482,Giovanny Urshela,6,N,,43 I LF 6-7 37% outdoor
26,DET,4/4/2024,2,595879,Javier Baez,7,N,,43 I LF 6-7 37% outdoor
27,DET,4/4/2024,2,668670,Jake Rogers,8,N,,43 I LF 6-7 37% outdoor
28,DET,4/4/2024,2,678009,Parker Meadows,9,N,,43 I LF 6-7 37% outdoor
29,DET,4/4/2024,2,666159,Matt Manning,SP,N,,43 I LF 6-7 37% outdoor
