,away,home,time,weather
0,SF 3.0,@PHI 4.5,4:05pm,69°         25%
1,DET 3.4,@CLE 3.6,6:10pm,58°         6%
2,LAA 3.5,@PIT 4.5,6:40pm,65°         21%
3,CHW 3.8,@TB 4.7,6:50pm,
4,MIL 4.0,@KC 4.5,7:10pm,66°         85%
5,SD 3.7,@CHC 3.8,7:40pm,57°         5%
6,SEA 4.2,@MIN 3.8,7:40pm,63°         100%
7,NYM 3.8,@STL 4.2,7:45pm,70°         70%
8,TEX 4.0,@OAK 3.5,9:40pm,51°
9,MIA 3.1,@LAD 5.4,10:10pm,61°
